year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
2002,14.6,14.9,20.2,25.6,27.9,31.4,32.7,32.7,30.5,24.3,16.7,13.5
2003,10.8,14.8,20.2,24.3,27.6,29.7,31.0,31.7,29.2,24.4,21.6,13.5
2004,13.2,12.6,22.5,24.0,28.9,29.8,31.9,30.6,28.8,25.8,19.7,13.8
2005,15.8,16.4,18.6,23.4,27.3,30.3,31.9,32.2,31.5,24.7,20.5,13.0
2006,17.3,14.1,20.7,27.3,28.0,33.0,34.4,34.2,29.3,23.9,18.8,16.6
2007,13.9,14.2,23.7,22.9,29.6,33.2,31.8,36.0,30.8,25.7,19.7,17.0
2008,12.2,16.8,20.6,23.9,27.8,32.6,33.1,31.3,29.3,23.5,18.1,15.7
2009,13.7,16.4,20.5,23.4,26.8,32.6,31.6,31.0,28.6,22.7,18.7,12.3
2010,10.4,10.4,17.0,25.9,29.1,33.1,34.0,34.1,32.6,26.7,20.1,11.0
2011,11.1,16.6,21.1,26.0,28.3,34.4,33.3,34.6,28.6,23.7,19.7,15.7
2012,16.8,16.8,24.6,25.3,29.6,31.3,33.5,31.1,28.9,23.6,18.6,16.6
2013,15.5,14.9,16.8,23.5,26.4,30.9,30.1,30.6,30.1,24.6,17.4,14.6
2014,9.9,14.8,18.3,23.8,27.9,31.0,31.3,32.8,30.6,25.8,16.2,15.7
2015,12.6,11.4,20.4,24.8,28.7,31.9,33.3,32.1,29.5,24.8,20.7,19.3
2016,11.9,16.3,21.9,24.4,27.8,32.8,33.8,33.0,32.7,28.5,22.8,15.9
2017,17.2,19.9,21.5,26.8,27.7,29.4,32.6,31.1,29.2,25.1,20.1,13.8
2018,11.0,20.1,19.7,22.7,30.1,32.1,32.6,32.0,31.8,25.7,15.9,14.4
2019,13.7,18.9,19.3,24.5,29.9,31.6,32.8,33.1,34.2,25.9,17.6,16.2
2020,15.4,16.2,23.3,23.7,27.1,30.6,32.6,32.3,28.6,25.6,21.3,14.4
2021,13.7,14.3,21.9,23.7,27.2,30.4,31.4,31.9,28.7,25.4,18.6,19.9
2022,13.2,17.2,21.7,24.2,29.3,33.3,33.1,31.3,29.7,24.2,19.3,14.9
2023,16.9,19.7,21.8,24.2,27.5,31.0,33.1,34.2,30.7,25.5,nan,nan
