year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
1982,-6.3,-3.0,2.4,9.7,22.0,21.3,26.8,23.8,19.6,15.4,6.1,3.2
1983,-1.5,1.2,5.2,9.4,15.8,24.8,29.1,27.4,21.9,14.1,6.7,-5.2
1984,-5.5,2.9,0.6,12.6,16.6,25.2,26.3,27.0,19.6,15.4,6.7,1.4
1985,-4.7,-2.8,5.7,14.3,20.8,22.3,26.3,24.1,21.2,14.4,4.4,-4.3
1986,-2.4,-2.7,6.0,14.4,20.2,23.2,26.9,23.8,20.3,13.9,4.3,0.2
1987,-1.3,2.1,7.4,14.8,21.6,26.5,28.4,25.1,21.4,11.3,7.7,1.3
1988,-3.2,-2.9,4.4,12.6,22.2,27.2,29.6,27.2,20.8,10.6,6.5,-0.2
1989,0.9,-3.7,2.9,10.7,18.7,23.0,27.8,25.3,21.0,15.3,4.1,-5.9
1990,1.9,0.8,6.3,13.4,17.3,23.9,25.8,24.7,20.9,13.8,8.8,0.8
1991,-3.7,1.1,6.4,13.9,22.0,26.6,26.6,26.7,19.9,14.2,4.6,0.9
1992,-1.6,0.4,3.7,9.6,20.1,22.7,23.0,23.2,19.8,12.9,4.1,0.4
1993,-1.7,-2.4,3.7,10.2,18.7,22.4,26.6,26.2,17.7,12.6,5.0,-0.2
1994,-7.4,-4.2,4.7,12.8,18.9,25.3,25.7,23.5,21.9,15.5,8.6,2.9
1995,-1.6,-2.4,6.4,9.3,18.3,26.7,27.1,27.3,20.3,14.8,2.2,-2.6
1996,-3.2,-2.0,1.9,9.2,17.0,23.7,24.6,26.2,20.8,14.5,2.8,-0.5
1997,-3.7,0.0,3.8,11.2,14.6,25.7,26.2,23.1,20.4,14.3,4.3,1.4
1998,-0.6,3.9,5.1,14.3,23.2,24.0,27.3,26.9,23.9,15.7,7.9,3.6
1999,-3.6,2.2,5.1,13.9,21.3,25.6,28.3,24.7,22.7,13.8,10.3,1.3
2000,-2.2,2.3,9.7,11.8,20.1,23.4,25.2,25.1,20.6,16.5,5.8,-4.6
2001,-0.9,-1.1,3.7,14.1,20.4,24.3,27.1,27.2,20.0,14.0,11.1,3.4
2002,1.3,2.3,2.8,11.9,16.1,24.8,29.2,26.2,24.1,11.9,5.0,0.6
2003,-4.4,-3.5,4.9,11.8,18.0,23.7,26.5,26.8,21.5,13.7,7.3,1.9
2004,-5.6,0.2,6.1,13.3,18.2,22.9,25.3,23.4,24.3,14.7,7.7,-0.4
2005,-3.4,0.7,3.3,14.9,17.6,27.3,28.1,26.8,24.3,15.7,7.8,-2.1
2006,2.2,-0.8,5.7,15.6,19.6,24.7,28.3,26.2,19.8,12.1,7.8,3.1
2007,-0.6,-4.8,7.2,11.3,21.7,26.7,26.8,26.8,23.2,17.8,6.0,-0.8
2008,-1.1,-2.6,2.7,14.1,17.7,24.3,26.4,26.1,22.1,13.7,5.9,-2.0
2009,-5.8,0.2,5.7,12.1,18.9,23.2,23.6,24.3,22.6,11.3,9.7,-1.1
2010,-2.5,-0.9,9.6,16.6,21.2,24.0,28.0,27.4,20.2,16.1,8.1,-1.8
2011,-4.3,-1.2,3.4,11.1,18.7,24.2,29.2,26.4,20.7,15.5,8.9,2.4
2012,0.4,2.2,13.0,13.2,22.2,26.1,30.0,26.2,21.4,13.8,6.7,2.6
2013,-0.7,-1.8,2.3,9.4,20.6,23.9,26.6,25.7,21.7,14.8,5.1,-3.1
2014,-6.5,-5.4,0.3,11.2,18.9,24.7,24.4,24.8,21.1,13.3,2.8,1.2
2015,-4.1,-7.4,4.1,12.6,20.8,23.2,26.5,25.0,24.2,14.6,10.3,5.3
2016,-1.8,0.7,7.4,10.7,20.0,25.0,27.6,27.4,23.2,16.1,10.9,-0.6
2017,-0.3,3.6,3.9,14.4,17.8,24.8,26.5,24.3,23.7,16.8,5.4,-2.2
2018,-2.3,-0.1,3.8,7.4,23.0,24.7,28.1,26.8,22.6,12.4,2.3,1.4
2019,-4.1,-2.1,3.2,11.2,17.1,23.3,28.1,25.6,22.1,13.4,2.9,1.6
2020,0.3,-0.1,6.6,10.3,17.9,26.1,28.9,26.5,20.4,11.9,10.2,1.3
2021,-0.6,-2.9,9.1,13.2,19.1,26.3,26.4,27.7,22.6,17.5,6.7,3.0
2022,-4.4,-1.9,4.6,9.7,20.6,25.3,27.1,26.1,21.9,15.1,8.4,0.2
2023,0.5,1.7,4.6,13.1,20.2,25.1,26.5,24.6,22.3,14.7,,
