year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
1994,-2.4,2.3,11.0,18.3,22.8,29.6,29.2,27.7,24.9,19.8,13.0,6.3
1995,0.3,4.0,12.1,16.4,21.0,28.5,30.6,31.7,24.1,20.0,7.3,2.6
1996,0.6,4.6,7.2,15.8,21.9,27.5,28.7,29.1,24.2,19.3,5.8,3.4
1997,-0.8,4.7,11.9,15.1,20.6,27.0,30.1,27.3,25.6,19.1,7.7,3.2
1998,3.6,8.3,9.1,17.1,25.4,27.5,29.4,29.4,28.2,19.8,12.8,6.7
1999,0.7,7.7,9.1,17.8,24.1,28.0,31.8,28.5,26.5,19.9,15.9,5.1
2000,2.2,8.0,14.2,17.6,24.3,26.9,28.3,29.4,25.9,20.9,8.4,-3.4
2001,0.7,4.2,8.2,21.0,24.4,26.9,30.3,29.8,24.7,18.1,16.2,6.6
2002,5.9,6.5,8.7,17.9,21.1,29.3,31.7,29.7,27.8,16.7,9.1,4.9
2003,-0.4,1.6,11.6,18.5,22.1,26.1,29.7,30.3,24.4,19.4,12.2,5.2
2004,0.4,3.8,12.8,18.9,24.6,26.9,28.1,26.4,27.1,18.8,11.9,4.2
2005,2.5,6.6,9.4,19.7,23.0,30.3,30.9,30.3,28.3,19.5,12.6,0.5
2006,7.6,5.1,10.7,20.9,22.6,28.1,30.9,29.3,23.7,16.8,12.0,6.4
2007,3.3,-1.2,14.7,16.4,26.3,28.8,29.1,31.9,28.4,21.8,11.3,3.0
2008,2.6,0.9,9.1,16.7,21.2,28.8,29.4,28.3,25.5,18.7,10.1,2.6
2009,-1.5,5.7,12.4,16.7,23.1,28.4,26.6,27.2,24.7,14.7,13.6,2.2
2010,-2.0,0.8,12.0,21.9,23.7,29.4,30.9,31.1,26.1,21.4,12.6,-0.5
2011,-0.9,3.6,10.3,17.6,22.5,28.3,32.3,30.2,23.6,19.9,12.4,6.3
2012,5.0,6.9,19.3,19.3,26.9,29.7,34.7,30.5,24.9,17.2,10.9,7.0
2013,3.6,3.3,5.7,16.1,23.7,27.6,28.3,28.8,27.3,18.7,9.1,1.8
2014,-1.5,-1.7,7.4,17.8,23.6,28.2,27.2,28.5,24.7,18.2,6.4,4.3
2015,1.0,-1.7,9.4,19.1,24.1,27.2,28.7,28.0,27.8,19.7,13.6,9.1
2016,1.6,5.7,13.9,18.0,22.6,30.1,29.4,29.3,27.6,21.4,14.7,2.3
2017,4.1,11.1,11.6,19.7,22.5,29.2,30.4,27.6,27.6,20.1,11.0,3.8
2018,0.8,5.3,9.1,13.4,28.0,29.5,29.6,29.3,27.3,18.1,5.9,5.7
2019,0.8,3.2,8.2,17.4,22.4,27.2,30.8,28.4,27.8,17.9,7.3,7.1
2020,3.7,4.3,11.8,16.1,21.2,29.4,30.7,28.7,24.8,17.3,14.3,5.4
2021,2.0,-1.8,13.8,17.6,21.9,29.3,28.8,30.0,27.6,20.7,10.7,9.8
2022,-0.1,3.2,12.0,15.5,24.2,29.6,29.8,28.8,25.7,19.1,11.8,3.3
2023,5.1,8.2,10.1,19.2,24.7,29.1,30.0,28.7,26.6,19.8,,
