year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
2001,-0.1,1.4,8.4,10.8,19.7,22.2,26.9,29.6,24.1,13.8,7.4,-1.3
2002,-0.9,1.6,4.6,11.8,16.6,22.8,29.6,25.4,21.4,12.3,5.8,2.1
2003,3.7,2.6,7.7,10.9,17.1,23.4,30.9,28.7,22.2,16.8,2.8,1.7
2004,-0.8,1.8,10.8,14.1,15.9,22.5,27.7,25.8,19.4,13.0,5.3,2.1
2005,1.3,4.4,8.2,12.0,16.4,19.5,28.5,27.4,20.7,14.2,4.8,-0.7
2006,1.7,1.7,5.7,12.3,18.9,23.9,30.3,26.9,21.1,12.8,5.4,1.1
2007,-0.7,4.2,10.4,12.9,19.1,23.7,31.5,27.6,20.8,12.2,6.6,-0.9
2008,-1.9,2.6,4.8,9.4,16.5,21.3,28.4,27.3,21.8,13.9,7.6,-0.6
2009,0.9,3.1,5.2,11.3,18.2,20.3,27.6,26.1,24.7,9.8,6.1,-2.2
2010,2.0,3.2,7.9,10.9,12.9,19.8,26.8,25.8,22.0,15.2,3.8,0.9
2011,-0.1,0.9,5.7,8.2,14.0,19.4,26.8,28.1,24.3,13.4,4.4,1.5
2012,2.2,3.0,8.1,14.0,16.8,22.0,29.2,29.0,23.8,13.4,6.9,0.3
2013,-1.6,2.6,8.0,11.1,18.0,23.4,30.1,28.8,20.7,12.3,6.3,-1.2
2014,2.6,2.4,8.2,12.1,18.4,21.3,29.6,25.2,22.2,16.1,4.6,2.3
2015,2.6,7.1,11.9,12.9,17.7,26.7,26.4,27.4,22.2,17.0,3.7,-0.3
2016,0.7,5.1,8.1,15.4,17.2,24.7,27.0,27.4,19.9,13.0,9.0,-2.4
2017,-2.6,2.9,8.8,10.5,17.8,22.9,30.2,28.3,20.6,12.2,6.2,0.8
2018,3.4,1.7,6.5,12.1,19.2,21.8,29.4,27.1,22.1,13.0,5.2,0.0
2019,1.6,-0.4,6.6,11.8,16.5,21.7,27.1,27.7,19.8,9.3,7.2,0.8
2020,1.2,2.6,7.6,12.4,17.5,20.4,27.1,28.3,23.8,14.7,5.7,1.8
2021,1.4,0.9,8.3,12.9,17.2,27.2,31.1,26.0,22.7,13.2,7.4,0.9
2022,0.3,1.7,8.3,9.2,14.3,21.5,29.9,29.6,24.7,16.4,2.1,-1.0
2023,-0.4,1.2,3.1,10.4,19.7,21.1,29.5,26.7,21.2,14.3,,
