year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
1981,-2.3,6.5,7.7,15.6,21.3,25.4,28.3,26.9,21.4,14.5,9.8,2.5
1982,-2.3,2.6,7.4,13.4,21.7,22.4,28.4,25.2,22.3,16.7,12.1,6.8
1983,1.9,3.9,8.1,13.6,18.3,26.6,29.1,27.6,25.2,16.2,10.8,2.8
1984,-0.2,6.1,4.1,13.3,19.1,26.4,26.4,27.4,21.4,18.2,10.6,7.0
1985,-0.8,3.7,10.3,15.7,21.7,22.6,27.6,26.1,22.9,17.3,10.3,1.8
1986,2.7,0.7,9.1,15.7,21.9,24.6,26.7,24.9,21.2,16.9,8.9,4.5
1987,1.3,2.7,9.4,14.6,21.2,25.7,28.3,25.9,21.5,15.6,10.7,4.8
1988,0.4,3.2,8.7,12.9,20.3,25.6,28.7,28.1,22.4,13.9,11.1,3.7
1989,4.1,2.5,8.2,13.3,20.7,24.9,27.3,26.2,22.7,17.4,9.7,-2.7
1990,5.7,6.0,10.1,14.2,18.3,25.4,27.3,26.7,22.4,19.3,12.1,7.4
1991,2.3,6.1,9.3,16.8,24.1,26.9,28.4,27.2,22.1,17.7,10.1,5.4
1992,3.0,3.9,6.2,12.6,20.7,24.3,26.0,25.1,21.8,15.0,8.4,3.6
1993,3.0,0.7,5.7,14.4,22.1,25.7,29.1,27.8,21.8,15.3,10.8,3.8
1994,-1.6,0.4,6.9,16.0,20.1,26.4,29.4,25.9,21.9,17.1,13.2,6.7
1995,4.2,2.1,9.4,13.8,19.2,25.9,29.1,28.2,22.2,19.0,7.9,0.9
1996,1.4,2.4,6.7,13.9,19.8,25.2,26.1,26.5,21.9,16.3,7.8,5.9
1997,2.1,6.1,7.2,13.4,18.3,25.8,28.1,26.0,22.4,16.4,8.2,4.6
1998,4.7,6.4,9.4,15.5,22.7,23.6,27.7,28.1,24.2,16.7,10.4,7.9
1999,2.9,4.9,8.6,15.6,21.3,27.2,30.3,26.9,23.7,16.5,12.9,5.9
2000,1.2,4.7,11.7,13.3,20.7,24.9,25.5,25.4,22.3,16.9,9.3,1.6
2001,2.1,3.8,5.6,15.6,21.7,26.2,26.7,28.5,23.3,18.2,13.2,7.7
2002,5.5,7.2,9.4,16.3,19.2,25.1,29.0,28.4,24.2,15.0,9.1,3.2
2003,-1.6,0.4,8.8,12.8,18.6,23.5,27.8,27.5,22.6,15.5,11.7,5.0
2004,-2.8,3.4,8.3,14.9,22.1,24.5,26.4,26.1,23.3,15.8,11.0,4.4
2005,0.4,4.4,5.6,16.7,17.6,27.0,28.1,28.8,25.5,16.1,12.1,2.8
2006,5.9,3.8,8.3,16.4,19.7,24.6,29.1,26.9,21.9,16.6,12.6,8.2
2007,4.2,-0.2,7.9,12.8,22.7,25.6,27.5,27.4,24.9,20.0,9.6,3.1
2008,3.8,3.7,7.9,16.7,19.3,26.3,28.5,26.0,22.9,16.2,9.3,5.1
2009,-1.1,4.5,8.3,15.9,20.3,22.7,25.9,27.4,22.1,14.9,12.3,3.4
2010,1.7,2.4,11.4,18.0,23.0,26.4,30.0,27.5,24.6,17.2,10.6,2.1
2011,0.2,3.4,7.9,14.8,20.9,25.2,29.5,27.0,24.1,17.1,13.4,7.9
2012,4.8,6.9,13.5,16.4,21.8,24.9,29.4,28.1,23.0,17.5,8.9,6.3
2013,3.0,2.8,6.6,14.8,21.3,25.6,29.3,26.0,22.5,18.0,9.8,4.1
2014,0.6,1.6,4.9,14.6,20.7,25.4,27.7,26.2,23.7,17.4,9.3,5.6
2015,0.2,-2.6,4.9,14.6,24.2,24.1,28.2,28.4,26.5,17.1,13.3,10.8
2016,3.6,5.9,12.0,14.6,20.7,26.1,29.4,29.2,24.8,17.8,12.1,5.2
2017,4.5,6.9,6.0,16.9,19.1,25.5,27.6,26.4,24.6,20.9,10.6,2.3
2018,1.4,7.1,6.9,12.1,23.1,25.0,29.2,28.6,23.4,16.2,8.1,5.5
2019,2.1,3.7,6.9,14.9,19.3,24.8,29.9,27.3,23.5,17.0,8.6,4.3
2020,5.3,5.6,10.6,12.2,19.9,26.8,29.9,28.3,23.6,16.9,13.5,5.6
2021,2.5,2.2,10.3,15.6,20.7,26.9,26.6,27.6,23.6,18.8,10.8,7.0
2022,1.1,5.3,9.5,14.6,21.8,25.2,29.7,29.6,23.1,17.2,12.9,5.8
2023,6.7,6.5,8.9,17.0,21.1,24.4,29.2,26.0,23.6,18.9,,
