year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
1994,-2.4,2.8,8.6,18.0,20.2,28.6,28.6,26.4,23.9,18.8,13.7,6.9
1995,2.1,2.1,11.6,15.6,20.8,27.3,29.3,30.2,23.4,18.9,7.1,1.4
1996,0.8,2.9,6.4,15.7,20.3,26.9,27.7,28.2,23.2,18.1,6.2,5.9
1997,1.4,6.1,10.7,14.6,18.8,25.8,28.4,25.8,23.6,18.2,7.7,4.3
1998,5.5,7.8,10.0,17.1,24.4,26.1,28.3,28.8,27.2,18.7,12.0,7.7
1999,2.9,6.4,7.6,18.1,24.1,28.3,31.5,27.6,26.1,18.1,14.2,5.2
2000,2.0,6.9,13.2,16.0,23.5,26.8,26.9,26.7,23.4,19.8,9.1,-1.4
2001,1.6,5.7,7.1,19.1,22.7,26.3,28.4,28.6,23.1,18.1,15.4,7.4
2002,5.6,7.2,9.5,17.6,20.3,28.2,30.7,29.8,27.3,16.1,8.5,2.9
2003,-1.9,0.6,11.3,17.8,20.8,24.7,27.8,28.1,23.0,16.9,13.1,4.1
2004,-0.5,3.9,11.0,16.4,24.4,25.7,27.4,25.9,25.3,18.0,11.9,4.2
2005,2.7,5.0,6.8,17.9,20.4,28.9,29.8,29.4,26.5,17.7,12.6,1.0
2006,8.0,4.2,8.9,19.5,21.3,26.0,29.0,28.9,21.9,15.7,11.9,8.3
2007,4.4,-2.3,12.3,14.7,25.3,28.4,27.9,29.9,27.0,21.4,10.6,4.4
2008,3.1,2.6,7.3,18.2,20.2,27.6,28.6,27.9,26.3,17.7,9.4,4.3
2009,-1.6,5.0,12.2,16.9,22.8,26.7,25.9,27.4,24.0,15.3,13.2,3.2
2010,-0.6,0.2,11.4,20.4,23.6,28.0,30.0,29.6,25.8,19.3,12.0,-0.7
2011,-0.6,3.9,9.3,17.1,22.1,27.3,31.3,28.3,22.9,17.2,13.6,6.7
2012,4.7,6.3,17.6,16.7,26.1,28.4,31.8,28.7,23.8,16.8,9.9,7.1
2013,3.7,2.7,5.8,17.0,23.8,26.7,27.7,27.1,24.6,18.2,8.6,4.1
2014,-1.4,0.3,6.9,17.6,22.9,27.3,26.6,27.5,24.3,17.2,7.3,5.3
2015,0.3,-2.6,7.7,17.2,25.0,26.2,27.7,27.3,26.7,18.3,14.3,10.9
2016,2.1,5.9,13.6,16.8,21.5,28.3,29.7,30.1,27.2,20.3,13.8,3.3
2017,5.3,10.2,9.8,20.2,21.5,27.2,28.3,26.9,25.2,20.1,10.7,3.0
2018,0.9,7.6,7.2,13.2,26.6,27.4,29.2,28.3,25.9,17.9,6.4,5.7
2019,1.7,5.3,8.1,17.4,23.1,26.0,30.2,28.0,27.7,20.1,8.0,7.1
2020,5.4,4.8,12.2,14.7,20.4,27.7,31.2,28.4,24.6,17.3,13.9,4.7
2021,2.3,0.4,14.2,17.3,21.4,27.7,28.2,29.3,25.6,20.8,10.1,9.8
2022,0.5,4.6,12.4,15.1,23.8,28.2,28.9,27.9,24.1,17.9,12.1,4.6
2023,6.2,9.7,10.3,18.3,22.1,25.8,28.8,27.1,24.8,18.8,,
