year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
1987,-1.9,-1.2,7.6,14.4,20.0,24.4,27.1,24.3,19.8,13.0,8.1,2.0
1988,-1.7,-0.2,5.6,11.6,20.0,23.8,28.1,26.6,20.4,11.4,8.4,0.8
1989,1.7,-1.3,4.9,10.4,18.6,23.7,26.4,24.5,20.8,15.6,7.0,-6.3
1990,3.3,2.9,7.4,13.2,17.0,23.7,26.0,24.9,20.1,15.8,9.3,4.1
1991,-1.3,2.6,6.4,14.4,22.3,25.5,26.8,26.1,20.7,16.2,7.2,2.3
1992,-0.6,0.4,2.9,10.8,19.4,22.6,23.4,23.2,20.6,12.2,6.0,1.4
1993,0.1,-3.1,3.2,12.5,19.7,23.1,26.9,26.0,19.6,13.3,7.1,0.2
1994,-6.1,-2.6,3.4,13.6,17.7,25.1,27.0,23.8,19.9,15.0,10.6,3.7
1995,1.3,-1.8,7.7,10.2,18.1,25.8,27.4,27.1,20.2,17.0,4.5,-2.4
1996,-1.8,-0.8,3.4,10.9,17.6,24.1,24.7,25.6,20.7,14.7,4.4,3.2
1997,-1.5,2.8,4.2,11.2,15.8,24.8,25.8,24.3,20.1,14.4,5.4,1.5
1998,1.7,3.8,6.6,14.3,22.2,22.9,25.7,26.0,22.3,14.9,7.7,5.6
1999,-1.1,2.7,4.2,13.1,21.2,26.1,28.2,24.9,22.8,14.2,10.6,2.6
2000,-1.7,1.9,9.1,11.2,19.5,23.2,23.9,24.0,20.5,15.1,6.5,-2.3
2001,-0.9,0.9,2.3,13.4,20.6,24.4,25.1,27.7,21.5,16.1,11.4,5.0
2002,2.6,4.2,6.1,13.6,16.8,24.1,27.4,27.2,23.8,12.7,6.1,0.3
2003,-4.9,-2.4,6.3,11.1,17.9,22.7,25.9,26.2,21.4,13.4,9.5,2.0
2004,-6.1,0.1,6.7,12.4,21.1,22.9,24.8,24.1,22.3,14.4,8.6,1.4
2005,-2.5,1.3,3.0,14.8,16.9,26.9,27.7,27.2,23.7,14.2,10.2,-0.7
2006,3.7,0.7,5.1,14.3,19.3,23.4,27.3,25.2,19.6,13.2,10.2,5.5
2007,0.8,-4.0,5.0,10.3,21.0,25.7,25.3,26.1,23.3,18.3,6.7,0.5
2008,1.1,0.1,3.9,16.3,17.7,25.1,26.4,24.1,21.9,13.9,6.6,1.7
2009,-4.3,1.3,6.6,14.2,19.3,22.3,23.8,25.5,20.7,12.4,10.5,0.2
2010,-1.6,-0.9,8.8,16.7,21.7,24.1,28.0,25.8,21.6,14.4,8.2,-1.4
2011,-3.0,0.2,4.6,12.7,19.9,24.2,28.4,25.4,22.1,14.8,11.6,4.3
2012,1.4,3.3,12.6,12.8,22.2,24.2,28.4,26.6,21.6,15.3,6.6,3.5
2013,0.6,-0.5,3.6,12.4,20.9,23.4,27.2,24.7,20.9,16.1,6.1,0.7
2014,-3.1,-2.2,1.3,13.0,19.9,24.6,25.4,24.3,21.8,15.6,6.0,2.3
2015,-3.1,-6.6,2.1,12.4,23.4,22.8,26.1,25.8,24.7,14.2,11.4,8.1
2016,0.0,2.4,9.2,11.8,19.7,24.6,27.7,27.6,23.8,15.6,9.6,1.6
2017,1.6,4.3,3.2,15.3,17.7,23.7,25.4,24.8,23.1,18.7,7.2,-1.1
2018,-1.8,3.8,3.2,8.5,22.4,23.6,28.2,26.5,22.6,13.2,4.2,2.1
2019,-1.8,0.7,4.2,12.9,17.9,23.4,27.7,25.4,22.0,15.5,4.8,1.7
2020,2.1,1.5,8.2,10.3,18.8,25.1,28.7,26.4,21.5,14.6,10.7,2.6
2021,-1.0,-0.9,8.2,13.8,19.1,25.8,24.9,26.7,21.9,17.3,7.5,4.5
2022,-3.0,1.6,6.7,12.3,21.6,23.9,27.4,27.3,20.9,15.9,9.9,2.4
2023,2.5,3.6,5.1,15.6,19.5,23.2,27.2,24.1,22.1,16.6,,
