year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
1979,2.0,7.6,17.2,21.7,25.2,29.6,31.5,31.2,27.5,25.0,15.0,12.2
1980,9.7,9.4,14.8,21.7,26.3,31.7,37.4,36.5,31.6,22.6,15.4,11.4
1981,9.8,12.9,17.2,25.6,24.6,31.0,33.1,31.3,28.5,21.4,17.8,10.1
1982,8.2,9.4,18.8,20.1,27.9,29.1,32.9,32.1,28.5,23.3,15.7,12.8
1983,8.2,11.8,16.1,18.2,24.8,29.5,33.1,35.2,30.2,24.1,16.4,3.2
1984,7.1,14.4,15.2,21.0,25.9,31.8,32.4,31.5,27.5,22.8,15.6,15.4
1985,5.4,8.4,19.1,23.4,26.9,30.9,33.4,32.5,28.6,23.3,17.4,8.8
1986,12.7,14.3,19.8,23.3,26.6,30.9,35.3,31.4,29.9,22.3,13.6,9.6
1987,9.0,12.8,18.1,23.8,29.2,31.2,32.4,34.2,29.5,22.0,16.8,11.5
1988,6.9,11.7,17.1,23.0,27.9,32.7,32.3,33.4,29.3,20.8,17.4,12.3
1989,12.6,7.7,17.2,23.0,25.7,28.7,30.4,31.7,26.3,24.1,18.4,7.1
1990,13.6,15.9,17.2,21.7,24.6,31.7,33.0,32.8,30.6,22.5,19.6,11.3
1991,7.0,14.9,18.9,22.7,27.5,31.1,33.3,32.0,27.8,24.2,13.8,11.8
1992,10.2,15.4,17.9,22.5,25.6,28.8,31.7,29.2,27.6,24.0,14.1,10.0
1993,9.0,11.1,15.2,19.2,25.2,30.1,34.7,33.5,28.2,21.3,13.7,11.4
1994,7.3,12.2,18.0,24.1,25.2,31.8,31.2,30.7,28.1,22.7,17.5,11.7
1995,10.2,13.4,18.0,22.2,25.6,29.7,32.7,35.1,27.4,24.7,15.8,9.8
1996,9.6,13.9,14.4,21.7,27.9,30.4,31.8,31.1,27.3,22.9,12.8,12.5
1997,9.1,12.7,19.6,19.7,25.6,29.2,33.7,31.3,29.7,22.8,13.4,9.2
1998,11.3,13.4,15.2,22.1,29.0,32.6,35.1,33.4,31.8,24.3,17.5,11.8
1999,11.6,16.2,15.4,23.3,26.6,30.1,33.3,34.9,29.8,24.7,20.7,12.9
2000,11.0,16.2,18.9,21.6,27.1,29.3,32.9,36.3,30.7,24.8,13.3,4.7
2001,8.1,13.1,14.4,24.7,27.6,30.2,33.5,33.2,28.0,22.8,19.4,12.8
2002,11.9,12.0,15.1,23.7,25.2,30.6,32.4,32.5,30.4,20.8,15.2,11.2
2003,8.5,9.3,17.1,23.6,26.6,28.3,32.3,33.0,27.4,24.0,18.2,11.6
2004,10.6,10.2,19.6,22.3,26.9,29.3,30.8,30.1,29.9,24.3,16.8,11.5
2005,11.8,13.7,16.7,22.6,26.6,31.7,32.8,34.3,31.8,23.7,19.0,10.8
2006,15.1,10.8,18.3,25.9,27.1,31.1,34.0,34.1,28.0,22.6,17.3,12.9
2007,9.3,10.8,22.0,20.7,27.7,30.7,30.6,35.5,29.3,24.0,17.6,12.2
2008,9.6,12.4,17.6,21.2,26.2,31.0,33.3,30.7,27.1,22.6,15.8,11.2
2009,9.4,14.9,17.4,21.6,24.9,32.0,31.1,30.5,26.7,18.9,18.5,8.2
