year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
2007,-2.1,-6.3,7.2,12.3,22.2,26.3,27.6,26.2,22.7,16.8,4.9,-3.8
2008,-4.9,-4.6,2.3,11.8,18.2,24.1,27.0,26.2,21.9,13.9,5.2,-4.9
2009,-8.4,-0.8,4.9,12.4,19.6,23.7,23.8,24.3,23.2,9.8,9.5,-3.6
2010,-5.1,-1.2,9.7,17.2,21.0,23.9,27.5,27.4,19.6,16.7,6.4,-4.2
2011,-6.6,-2.4,3.3,10.8,18.2,24.0,28.9,26.5,19.9,16.2,7.1,0.7
2012,-1.2,1.7,13.4,13.8,22.3,26.5,30.7,26.4,21.8,12.9,6.3,0.2
2013,-3.3,-3.2,0.9,8.2,19.4,23.5,26.6,26.4,22.8,13.7,3.9,-6.3
2014,-8.8,-7.6,0.2,10.1,19.3,25.0,24.8,25.3,20.8,13.1,0.4,-1.1
2015,-5.1,-7.8,5.7,14.1,20.2,23.9,26.5,24.6,24.0,15.0,9.0,2.8
2016,-4.6,-0.6,7.8,11.8,20.4,25.2,27.0,26.4,22.3,15.7,10.7,-3.2
2017,-3.1,3.0,4.1,14.2,17.8,25.1,26.7,23.7,23.2,15.3,4.2,-4.0
2018,-4.2,-3.0,4.6,7.1,23.8,25.0,27.4,26.2,21.8,11.2,0.8,-0.2
2019,-5.9,-4.8,2.8,11.5,16.8,24.0,27.8,24.8,21.6,11.9,1.3,-0.4
2020,-1.8,-1.1,5.9,10.9,18.3,25.9,28.2,26.5,19.7,10.2,8.9,0.0
2021,-2.5,-6.1,8.8,13.3,19.1,27.5,27.2,26.9,23.0,17.2,6.1,0.7
2022,-6.8,-3.4,3.8,8.9,20.1,25.3,27.0,25.5,21.8,14.9,6.8,-3.3
2023,-2.0,-0.2,3.6,12.3,21.0,26.6,27.1,26.2,22.8,14.6,,
