year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
1986,2.8,3.2,11.7,19.3,22.8,28.0,30.3,27.2,26.4,18.2,8.2,3.4
1987,0.9,5.9,12.5,17.4,26.5,29.0,29.7,29.1,26.2,15.3,13.3,5.2
1988,0.4,2.1,10.3,17.3,25.3,30.8,31.7,31.0,25.4,14.6,11.1,4.6
1989,6.2,0.9,10.8,16.2,20.6,27.0,29.1,27.7,23.3,19.4,10.0,-2.7
1990,7.1,7.6,12.1,16.2,20.1,27.3,28.4,27.5,25.0,18.2,14.2,6.1
1991,0.5,5.9,11.7,18.3,25.9,29.6,30.7,29.5,25.5,19.7,8.1,5.7
1992,3.1,7.4,10.6,15.9,21.8,25.7,27.7,25.8,23.8,17.9,9.1,3.8
1993,3.1,1.9,7.3,15.1,23.3,26.3,29.8,29.1,21.9,17.2,9.6,3.1
1994,-2.2,2.8,10.0,18.1,21.6,29.2,28.8,27.1,24.4,19.6,13.7,6.7
1995,1.8,3.8,12.4,16.7,21.4,28.1,29.9,31.1,24.4,19.3,7.6,2.4
1996,1.0,4.1,7.0,15.5,21.5,27.2,28.1,28.8,23.9,19.0,6.2,4.6
1997,-0.2,5.8,11.3,15.1,19.6,25.8,29.4,26.7,24.9,18.6,7.8,3.9
1998,4.9,8.4,9.8,17.3,25.2,27.2,28.7,29.0,28.1,19.7,12.8,7.4
1999,2.3,7.3,8.4,17.9,24.3,28.0,31.5,28.6,27.5,19.1,15.3,5.2
2000,2.1,7.7,13.9,16.9,23.9,27.1,27.8,28.1,24.6,20.7,9.3,-2.4
2001,1.4,5.5,8.2,20.3,24.3,26.4,29.3,29.1,24.1,18.0,15.9,6.9
2002,6.0,7.1,8.9,17.9,20.8,28.9,31.3,29.8,27.8,16.7,8.9,3.9
2003,-1.2,0.8,11.9,18.4,21.5,25.6,28.7,29.1,23.8,18.2,12.9,4.8
2004,0.2,3.8,12.2,18.3,24.6,26.7,27.7,26.2,26.6,18.7,12.1,4.1
2005,2.9,6.0,8.2,18.9,22.0,29.1,29.9,29.7,27.4,18.8,12.9,0.8
2006,8.2,5.0,10.1,20.1,21.5,27.2,29.7,28.7,22.6,16.4,11.6,7.7
2007,4.0,-1.8,14.3,15.8,26.2,28.9,28.6,31.4,27.9,21.8,10.9,4.1
2008,2.6,2.2,8.6,17.7,20.7,28.4,28.9,28.2,26.6,18.8,9.8,3.6
