year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
1984,4.1,7.2,11.2,13.5,23.0,24.9,30.9,29.4,25.8,13.9,9.2,3.1
1985,3.2,5.8,9.2,18.9,21.9,29.3,32.0,30.3,21.7,17.6,6.6,4.9
1986,9.4,9.8,14.6,15.4,21.8,29.3,29.5,31.8,20.9,17.7,12.0,7.3
1987,3.8,7.8,10.1,19.9,21.0,27.9,28.9,30.6,27.3,21.3,9.7,3.6
1988,3.4,9.3,12.2,16.5,20.7,27.7,33.0,30.6,25.3,23.4,9.9,4.5
1989,3.3,4.8,13.6,19.7,20.7,26.8,32.8,28.8,25.3,17.8,12.8,8.6
1990,6.2,5.8,13.3,18.3,19.7,27.2,31.7,29.6,27.1,19.9,11.4,2.2
1991,5.1,12.7,8.5,13.9,17.3,25.0,31.9,30.5,26.2,20.2,10.3,6.3
1992,5.7,9.6,12.7,19.7,24.9,26.3,29.8,31.1,26.4,20.2,8.7,2.8
1993,2.1,4.2,12.7,15.4,22.5,24.1,28.4,29.1,26.2,18.2,9.2,5.8
1994,8.0,6.3,14.7,16.3,21.6,29.2,33.1,32.2,26.5,17.0,5.0,5.3
1995,5.0,13.3,10.3,13.9,17.2,23.2,30.3,31.1,27.1,20.0,15.6,7.8
1996,7.2,9.2,12.8,17.0,21.1,28.4,32.9,31.9,24.9,17.9,11.2,6.3
1997,5.1,7.6,15.1,14.6,24.3,25.4,29.8,31.1,25.4,18.1,11.5,4.6
1998,7.2,5.4,11.1,13.4,16.7,23.1,32.2,32.2,24.4,16.2,10.2,5.7
1999,7.7,8.3,12.6,12.3,20.2,26.3,30.8,29.6,26.1,22.1,15.1,7.7
2000,7.4,8.8,11.9,19.0,22.9,29.1,31.9,31.2,25.7,17.2,7.4,8.3
2001,4.9,5.7,13.3,14.8,25.6,28.8,31.0,32.9,27.9,21.2,12.0,4.3
2002,5.3,9.2,10.8,17.6,21.7,29.0,33.9,30.7,26.1,17.8,11.7,6.7
2003,11.4,7.3,12.9,13.3,21.9,28.9,34.4,30.9,27.3,22.9,7.9,6.0
2004,5.2,5.4,16.8,17.1,22.1,28.3,32.1,29.7,25.3,16.4,9.1,6.4
2005,5.0,7.1,12.0,15.0,20.8,24.7,33.7,30.8,24.7,18.9,12.8,6.7
2006,6.9,9.1,8.2,15.6,23.3,29.4,33.3,30.5,25.5,17.8,11.8,6.1
2007,4.6,9.2,15.7,17.2,23.7,29.2,34.1,31.6,24.9,17.8,13.5,3.9
2008,3.1,7.7,11.8,15.6,20.1,27.8,32.8,32.1,27.1,19.7,13.6,5.4
2009,7.8,7.8,11.7,15.4,24.3,24.3,32.4,30.3,28.6,16.4,12.7,3.0
2010,5.8,7.7,11.2,14.1,17.0,26.6,32.4,30.2,27.8,18.4,9.3,6.8
2011,6.7,6.9,11.0,14.1,17.8,25.4,31.2,31.9,27.8,19.3,9.9,6.7
2012,9.0,8.0,13.1,17.9,23.2,28.6,32.2,32.3,28.0,20.1,13.4,4.9
2013,3.3,7.3,14.4,16.9,21.9,29.7,33.3,30.9,24.5,16.9,12.1,4.9
