year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
2002,15.6,16.4,21.5,26.6,28.3,31.3,33.2,32.7,29.9,24.8,17.7,13.7
2003,12.2,15.7,20.7,23.7,27.8,30.2,31.1,31.2,28.8,24.6,22.3,13.9
2004,14.1,13.1,22.6,24.8,29.8,31.1,32.5,30.9,27.9,25.2,20.4,14.9
2005,16.1,16.4,18.6,23.2,27.1,29.9,32.3,31.8,31.3,24.8,21.1,13.6
2006,17.7,14.9,20.6,27.0,28.2,32.2,33.8,33.5,29.0,24.2,19.3,17.9
2007,15.3,15.3,23.3,23.8,29.2,32.0,31.8,34.8,30.3,25.9,19.9,18.0
2008,13.2,18.1,20.7,23.8,28.2,33.2,32.7,31.4,29.3,23.4,17.8,17.1
2009,14.2,16.3,20.1,23.4,27.1,32.7,31.8,31.6,28.7,23.3,19.5,13.3
2010,11.5,11.4,17.6,26.2,29.3,33.4,33.9,33.2,31.9,26.3,20.2,10.8
2011,11.6,17.3,21.1,26.5,29.6,34.5,33.7,34.7,29.4,23.6,20.5,17.1
2012,17.0,17.9,24.9,25.9,29.6,30.5,34.0,30.9,29.4,24.4,18.8,17.1
2013,17.5,15.6,16.9,24.0,26.6,30.8,30.3,30.4,29.2,24.7,18.2,16.4
2014,10.9,16.4,18.6,24.2,28.6,31.7,31.9,32.5,29.3,25.9,17.3,16.8
2015,13.2,12.6,21.2,25.2,29.4,32.4,33.4,32.0,28.3,24.2,20.9,20.5
2016,12.8,16.5,23.0,24.6,28.3,33.1,34.6,33.3,31.6,27.3,22.4,17.0
2017,17.8,21.0,21.6,26.9,28.6,30.0,32.5,31.5,29.4,25.8,20.5,15.0
2018,12.3,20.8,19.4,23.2,29.3,32.2,32.1,31.8,32.2,26.4,17.6,15.3
2019,14.8,19.3,20.2,25.3,31.1,31.6,33.2,32.9,33.3,27.1,18.4,17.1
2020,16.5,16.8,23.3,24.6,27.3,30.7,33.3,32.3,28.6,26.2,22.2,14.8
2021,14.4,15.7,22.3,24.2,27.9,30.6,31.4,31.8,29.1,25.6,19.1,19.9
2022,14.1,18.7,22.4,24.9,29.6,33.4,32.8,31.7,29.5,24.6,20.4,15.2
2023,17.3,21.1,22.1,24.9,26.8,30.3,33.3,33.6,29.8,25.2,,
