year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
1991,-5.1,3.9,10.1,16.7,23.1,28.6,29.3,28.1,23.5,16.6,2.4,1.7
1992,1.9,4.1,9.5,13.6,22.8,26.6,25.3,24.8,22.3,17.0,3.6,-0.3
1993,-3.3,-3.4,3.8,12.8,20.8,25.0,26.8,27.2,19.7,15.7,6.1,0.8
1994,-6.9,-2.8,9.7,16.8,23.1,27.4,27.1,26.5,24.3,17.8,9.3,1.5
1995,-3.6,1.7,8.1,12.9,19.3,26.7,29.4,30.2,22.3,16.6,4.3,-0.4
1996,-3.7,0.4,5.3,14.7,18.6,26.4,27.3,26.9,21.9,17.6,2.4,-2.7
1997,-4.5,0.3,8.8,13.1,19.0,27.9,28.7,26.6,24.3,17.7,4.6,0.7
1998,-1.0,5.1,4.4,15.4,24.6,24.9,28.8,28.0,27.1,17.5,9.8,4.2
1999,-3.9,5.1,8.3,15.4,21.6,25.9,30.7,27.0,23.7,18.3,13.9,2.8
2000,-0.3,5.6,12.6,16.8,23.8,25.9,27.7,28.3,25.6,19.0,4.7,-7.4
2001,-1.6,-2.8,3.6,18.4,21.7,26.1,29.7,28.6,22.4,16.5,15.0,4.3
2002,3.8,4.3,5.3,15.7,20.6,28.5,30.8,27.6,25.4,13.3,7.0,3.9
2003,-1.8,-0.4,7.8,16.8,20.7,25.8,28.9,30.2,23.3,18.8,7.1,2.1
2004,-2.9,-0.6,10.0,18.1,22.2,25.2,26.9,25.1,26.2,17.1,9.8,2.3
2005,-3.2,4.2,8.3,18.5,20.8,28.6,30.0,28.3,26.8,18.3,10.2,-3.1
2006,4.4,2.3,7.7,18.8,22.1,27.7,30.7,27.7,21.5,14.8,10.0,4.5
2007,-0.9,-4.8,10.7,14.4,24.6,27.6,29.5,28.8,25.2,18.9,8.7,-2.4
2008,-3.7,-3.4,5.5,13.4,20.7,26.7,28.7,27.4,23.6,16.7,7.8,-2.4
2009,-4.9,2.7,8.7,14.7,21.8,26.2,25.7,25.9,23.9,11.8,11.8,-2.5
2010,-6.6,-3.2,8.7,19.8,21.8,27.3,28.9,29.3,23.4,20.1,8.9,-2.8
2011,-4.9,-0.5,6.9,14.4,21.3,26.3,30.9,28.4,22.2,19.4,9.9,3.2
2012,2.4,3.5,17.2,18.1,25.3,28.4,33.3,29.1,24.9,15.8,10.1,2.6
2013,-0.1,0.3,2.9,12.5,20.8,25.8,28.6,28.6,26.4,16.6,6.6,-2.9
2014,-3.6,-4.9,4.5,15.4,21.9,26.8,26.2,26.8,22.8,16.9,3.8,1.2
2015,-0.7,-4.3,10.0,17.5,21.1,26.3,27.8,26.2,26.3,18.0,10.7,4.2
2016,-2.9,2.2,11.6,16.1,21.6,29.3,28.1,27.7,25.4,19.1,13.3,-0.9
2017,-0.8,7.2,8.2,16.3,21.0,28.7,29.9,26.0,26.2,17.4,8.0,0.9
2018,-2.8,-1.2,6.4,10.3,25.9,28.4,28.8,27.9,24.4,14.6,3.2,1.9
2019,-2.8,-4.2,4.4,16.0,19.3,26.5,29.6,26.6,25.6,14.0,5.1,3.4
2020,-0.9,1.3,9.7,15.0,19.6,28.7,29.9,28.9,22.9,13.7,11.9,2.6
2021,-0.5,-6.4,11.4,16.0,20.7,29.8,28.7,28.9,26.4,18.7,9.8,5.5
2022,-3.2,0.7,8.6,12.7,22.2,28.4,29.4,28.4,25.2,18.1,8.7,-1.4
2023,-0.4,2.6,6.2,16.8,24.3,28.8,28.4,28.6,26.4,17.8,,
