year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
1994,19.7,23.5,25.4,28.5,30.7,32.1,32.2,31.8,30.6,28.0,26.1,21.7
1995,19.9,21.5,25.0,27.6,31.8,31.6,33.3,32.8,31.7,28.9,23.6,20.1
1996,20.4,21.9,22.2,26.6,31.1,31.7,33.1,32.2,31.6,27.7,24.4,22.0
1997,21.6,24.0,27.5,26.4,29.7,31.2,33.2,32.8,32.1,28.2,23.4,20.3
1998,21.4,21.3,22.9,27.2,31.9,35.4,34.1,33.5,31.0,29.6,26.4,23.9
1999,22.7,23.4,24.6,29.6,30.2,31.3,33.2,33.7,31.4,28.1,25.0,21.3
2000,21.3,23.0,26.7,27.3,32.1,33.0,33.6,33.2,31.3,28.1,24.1,20.2
2001,19.1,24.8,24.1,28.1,30.7,32.4,32.3,32.7,30.2,27.7,25.9,23.6
2002,21.3,21.8,26.2,29.3,31.3,31.5,32.6,32.4,31.9,29.8,23.6,20.4
2003,18.3,22.8,26.4,27.2,31.3,31.5,32.4,31.9,31.0,28.6,26.3,20.2
2004,20.7,20.8,25.4,26.8,30.9,33.0,33.1,32.3,30.9,28.9,25.6,20.6
2005,21.6,22.2,23.3,26.2,29.6,31.1,33.3,33.3,32.2,28.3,25.5,20.1
2006,22.5,21.4,25.2,29.3,31.1,32.7,33.2,33.5,31.6,28.8,23.6,23.4
2007,21.8,21.1,25.9,27.2,30.4,32.3,33.3,34.1,32.0,29.2,24.8,24.0
2008,20.7,23.9,24.7,27.3,30.9,33.0,32.4,31.9,31.4,27.5,23.1,22.8
2009,20.8,21.3,25.3,27.6,30.3,33.2,32.7,32.8,31.8,29.6,24.7,21.1
2010,17.8,17.4,21.4,27.5,31.4,34.0,33.6,33.2,32.6,29.2,25.0,17.3
2011,19.1,23.0,26.2,29.8,31.6,34.1,33.3,34.1,31.9,27.3,25.1,23.1
2012,22.3,23.6,27.7,28.6,31.4,31.3,33.2,32.3,31.4,28.2,23.2,23.0
2013,23.7,23.0,22.2,28.1,29.4,32.2,31.6,32.7,31.6,28.8,24.8,23.8
2014,18.6,23.2,23.8,27.6,30.5,32.3,32.8,33.6,31.2,28.9,22.6,22.4
2015,20.6,19.9,26.8,29.4,31.4,33.2,33.4,33.1,31.3,28.8,27.3,25.7
2016,19.2,21.6,26.3,27.9,30.8,33.1,34.3,33.2,32.3,29.4,25.9,24.6
2017,23.4,25.4,25.7,29.1,31.6,31.2,33.1,32.9,31.8,28.8,25.6,22.4
2018,18.8,26.3,24.3,27.8,29.9,32.7,32.9,32.8,32.8,30.1,25.0,22.0
2019,20.8,25.3,24.9,28.3,32.1,33.2,33.3,32.9,33.1,30.5,24.3,23.2
2020,22.6,23.7,28.1,29.0,30.5,32.3,33.4,33.3,31.5,29.8,26.5,20.8
2021,20.8,23.6,25.9,27.3,30.8,32.0,32.3,32.7,31.3,29.3,23.4,25.0
2022,20.3,23.7,26.8,28.3,31.3,33.3,33.4,33.3,31.6,28.4,25.9,22.1
2023,23.3,26.2,27.2,29.0,30.6,32.4,34.1,34.6,32.2,28.6,,
