year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
2011,13.2,12.6,14.9,18.7,21.3,26.9,31.3,32.5,30.7,23.5,14.9,12.8
2012,14.8,14.4,15.8,20.2,25.9,29.1,32.0,33.8,31.3,24.1,17.6,11.0
2013,11.8,14.2,19.2,22.1,25.3,30.7,33.7,31.7,28.4,22.5,17.6,13.4
2014,17.2,15.9,18.5,21.7,26.0,30.6,33.7,31.7,30.1,25.6,17.9,12.6
2015,15.2,18.3,21.2,21.3,22.9,31.7,31.4,32.8,30.1,25.3,15.0,10.9
2016,11.6,17.9,17.6,21.3,23.8,31.3,33.3,32.9,29.0,22.2,17.6,11.7
2017,10.2,13.1,18.4,19.8,25.1,30.7,34.3,33.4,28.4,24.7,17.6,15.4
2018,14.8,15.0,15.4,21.1,24.4,30.3,34.4,32.8,30.0,23.1,18.1,12.1
2019,12.9,9.6,15.1,21.3,21.2,29.6,32.2,33.1,28.1,22.9,18.7,11.2
2020,12.8,16.7,14.6,20.3,25.8,29.4,33.3,34.2,31.6,27.3,17.3,13.7
2021,13.1,14.8,15.7,22.5,26.1,32.1,34.6,33.2,30.3,21.3,18.9,11.3
2022,14.3,16.2,18.9,20.5,24.6,30.3,33.4,33.7,30.6,25.4,14.3,11.1
2023,10.8,12.0,11.9,20.2,23.6,26.7,34.4,32.1,27.2,24.1,,
