year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
2012,1.8,1.9,11.1,14.3,16.9,23.3,30.3,28.7,23.8,11.1,5.6,-0.9
2013,-0.4,2.7,5.8,9.3,18.2,22.2,28.1,28.0,21.9,11.3,5.0,-3.2
2014,1.4,-3.8,4.3,12.0,17.8,20.4,28.4,25.6,20.4,15.9,2.0,0.9
2015,1.4,3.1,11.4,13.6,16.5,25.7,27.1,27.6,22.2,15.8,4.4,0.2
2016,0.1,6.7,9.7,14.2,17.6,25.3,27.0,26.6,19.4,12.6,10.0,-5.0
2017,-4.1,1.6,8.0,12.0,19.1,23.8,31.3,27.5,20.3,12.8,4.6,-1.1
2018,-0.3,-5.2,3.6,10.0,20.1,21.9,27.9,26.6,18.9,11.8,4.1,1.1
2019,1.3,-9.3,2.9,11.6,15.1,22.1,26.2,26.3,19.2,8.2,4.0,1.4
2020,0.2,2.3,5.9,10.6,17.2,22.2,27.2,28.8,22.4,10.7,6.4,3.4
2021,2.2,-4.6,9.4,11.9,16.3,27.3,31.5,26.1,23.4,14.4,8.4,-1.6
2022,0.8,0.9,7.5,8.1,15.7,21.8,29.3,29.8,24.4,15.2,0.2,-4.7
2023,-0.3,0.9,0.9,10.6,20.7,22.4,28.2,27.3,22.2,12.0,,
