year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
1998,12.1,12.7,15.6,21.2,26.3,30.4,31.6,30.7,29.4,23.4,17.7,13.9
1999,13.8,13.7,15.1,22.5,25.2,28.1,31.4,31.6,26.3,21.2,19.4,13.0
2000,9.6,14.6,19.2,20.3,27.7,29.9,29.4,29.4,25.8,23.3,15.1,7.4
2001,10.4,14.4,14.6,22.6,26.1,29.2,29.0,30.5,25.8,22.2,20.6,15.2
2002,12.3,13.9,17.5,23.9,25.4,30.6,31.9,31.1,27.5,21.3,14.9,10.3
2003,8.1,10.7,17.7,20.6,24.1,28.1,29.9,30.1,26.4,21.1,20.1,10.9
2004,9.4,10.2,17.8,21.9,27.9,28.7,30.7,28.4,26.2,21.7,17.7,12.0
2005,11.9,12.4,14.8,21.1,24.0,28.4,31.4,30.9,29.3,22.2,18.3,10.4
2006,14.3,11.9,16.7,24.1,24.8,28.8,31.1,31.2,25.6,20.7,17.3,15.4
2007,12.7,10.2,19.7,21.2,26.0,29.7,30.3,33.6,29.1,25.1,16.8,14.6
2008,10.5,14.6,17.7,21.0,25.0,31.9,30.9,30.0,26.8,21.1,14.9,13.6
2009,9.5,12.8,15.6,21.9,25.4,29.8,29.8,30.5,26.1,20.7,17.2,10.2
2010,8.3,7.8,16.2,24.2,26.9,31.9,32.3,31.3,29.6,23.3,16.9,6.1
2011,8.0,14.4,16.8,23.2,26.2,31.6,32.7,31.3,26.9,21.2,18.2,14.6
2012,12.9,14.1,21.7,21.9,26.8,28.9,32.7,29.3,26.9,21.3,14.6,14.3
2013,12.3,11.2,12.9,21.3,24.3,28.7,29.6,28.4,26.7,21.6,15.3,13.6
2014,8.4,12.1,14.2,22.2,26.9,29.9,29.7,28.6,26.4,23.1,14.1,12.6
2015,10.0,7.6,16.8,21.8,26.9,31.1,31.3,30.2,27.2,21.5,18.1,17.9
2016,9.1,11.7,20.2,21.8,24.5,30.2,32.4,31.5,28.8,23.8,18.3,12.3
2017,12.7,17.8,17.1,23.9,25.8,28.9,31.5,29.6,27.1,23.6,16.8,11.3
2018,8.7,16.9,13.8,20.5,27.7,30.7,30.6,30.4,29.3,22.6,14.6,12.3
2019,10.9,14.8,15.7,22.6,28.7,29.1,32.0,30.5,30.1,24.1,14.6,14.0
2020,13.2,13.8,18.9,21.1,23.3,28.1,32.2,30.0,25.9,23.2,19.1,11.7
2021,10.1,10.6,18.2,22.1,25.5,28.7,30.5,30.7,27.5,23.9,16.1,16.9
2022,9.7,14.5,18.9,22.1,26.6,30.3,31.4,29.9,27.4,20.6,17.9,11.1
2023,14.0,16.6,17.8,22.5,23.7,27.4,31.3,30.7,27.2,22.9,,
