year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
1984,11.3,16.3,18.9,21.7,27.6,31.9,30.9,31.4,28.4,26.9,17.9,18.9
1985,10.2,14.4,21.0,25.7,28.2,32.1,31.8,30.6,29.0,25.2,22.1,12.9
1986,12.7,17.3,19.9,26.0,28.8,32.9,36.0,31.1,29.4,24.4,19.1,13.7
1987,11.7,13.0,18.2,22.6,28.9,31.4,33.9,33.4,28.9,22.0,20.5,15.2
1988,9.3,14.3,19.6,24.1,27.7,31.7,32.7,32.8,27.7,21.4,19.7,14.6
1989,15.8,15.8,19.1,23.2,26.7,31.2,31.7,30.8,27.8,24.3,19.6,9.6
1990,17.2,19.1,20.8,24.1,28.1,32.2,33.7,32.5,30.1,25.1,21.1,16.3
1991,12.6,16.8,20.2,24.4,28.4,30.6,32.7,30.8,29.3,24.7,17.6,16.5
1992,13.7,16.7,18.9,23.3,26.0,28.9,33.3,30.1,28.2,22.6,18.2,12.7
1993,14.3,13.1,16.8,22.3,27.8,32.2,35.9,32.7,30.3,23.6,18.7,12.9
1994,11.3,15.8,21.2,25.9,26.7,31.3,31.4,30.4,27.7,22.4,20.7,15.1
1995,13.3,13.2,20.8,25.4,29.1,29.7,33.3,31.8,27.3,24.7,16.7,12.6
1996,12.2,15.6,16.4,23.3,29.2,31.2,32.7,30.6,28.4,23.4,16.7,15.6
1997,13.6,16.5,23.1,22.3,26.3,28.1,32.7,31.5,28.9,23.4,16.4,13.1
1998,14.5,15.3,17.7,23.0,29.1,33.4,33.9,32.5,30.3,25.8,20.6,16.8
1999,16.6,16.8,18.1,25.2,27.2,29.8,32.8,34.2,28.8,23.1,21.3,15.0
2000,12.2,17.4,21.8,22.8,30.4,32.4,32.7,31.7,27.7,25.0,17.9,9.4
2001,12.9,17.3,17.7,24.8,29.0,30.7,31.2,32.6,27.8,24.1,22.8,17.9
2002,15.0,16.1,20.6,26.4,27.3,31.9,34.0,32.7,29.2,23.8,17.3,12.8
2003,11.7,14.2,19.7,22.3,26.7,30.2,31.2,31.4,28.3,23.7,22.1,13.3
2004,12.8,12.4,21.5,24.7,30.0,31.1,32.5,30.2,27.6,24.1,19.8,14.4
2005,14.9,15.1,18.1,23.1,26.6,29.7,32.8,32.0,31.4,24.4,20.4,13.2
2006,16.9,14.4,19.3,26.6,27.4,31.1,33.2,32.9,28.0,23.2,19.3,17.5
2007,15.1,14.2,22.3,23.8,28.1,31.3,31.7,35.4,30.6,26.4,19.6,17.7
2008,12.6,17.7,19.9,23.2,27.6,33.7,32.8,31.8,28.4,23.0,17.0,16.6
2009,12.8,15.4,18.6,23.6,27.1,32.2,32.2,32.2,28.9,22.6,18.9,12.8
2010,11.1,11.0,18.0,26.1,29.1,33.8,33.9,32.8,31.6,25.7,19.4,9.8
2011,10.9,17.0,19.9,25.6,28.7,34.0,34.4,33.7,29.3,23.1,20.2,17.1
2012,15.9,17.1,24.1,24.9,28.7,30.0,34.3,30.6,29.0,23.8,17.4,16.6
2013,16.4,14.2,15.9,23.4,26.1,30.4,30.6,29.9,28.9,24.1,17.7,16.1
