year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
1973,-12.5,-10.6,-5.3,-3.0,2.2,7.6,9.6,10.2,4.8,0.3,-8.8,-9.0
1974,-14.0,-7.4,-6.9,-0.6,1.7,8.0,11.2,7.9,2.7,-0.8,-5.4,-8.8
1975,-12.2,-15.4,-8.9,-4.8,2.4,6.6,12.3,8.4,3.1,-0.3,-7.8,-9.5
1976,-11.3,-7.6,-8.8,-0.9,3.3,6.9,10.8,9.9,4.9,-2.0,-7.9,-9.3
1977,-16.4,-6.4,-6.5,-1.4,3.9,9.0,10.2,8.1,4.9,-0.3,-8.4,-13.2
1978,-17.0,-13.8,-6.7,-0.2,3.8,7.0,10.0,8.4,5.8,-0.8,-11.0,-15.9
1979,-22.2,-15.8,-7.1,-2.9,2.2,6.8,10.4,10.1,5.4,0.5,-8.4,-8.4
1980,-16.6,-10.1,-8.0,0.0,4.4,7.6,10.3,7.8,5.2,-0.2,-4.7,-9.7
1981,-7.5,-8.8,-5.3,-0.6,4.4,6.5,10.0,10.1,4.8,-1.0,-4.4,-10.4
1982,-19.4,-13.7,-7.2,-4.1,2.1,7.1,10.1,9.8,4.1,-0.5,-8.8,-10.3
1983,-8.1,-6.1,-4.5,-3.4,1.9,6.8,10.3,12.4,3.9,0.2,-5.1,-21.2
1984,-9.6,-6.1,-5.2,-1.9,2.4,7.1,10.8,11.2,2.5,-2.8,-6.4,-16.4
1985,-15.1,-14.2,-7.4,-0.3,4.4,6.3,11.6,8.5,3.2,-1.4,-15.2,-12.6
1986,-6.9,-12.3,-1.9,-1.8,3.3,9.6,9.1,9.6,4.4,0.1,-8.2,-9.2
1987,-9.8,-7.1,-4.9,0.5,5.3,8.4,10.7,7.8,4.7,-2.1,-4.8,-9.8
1988,-14.1,-10.7,-5.3,-1.2,4.6,11.3,10.8,9.1,4.3,0.5,-5.7,-10.2
1989,-11.3,-18.1,-8.4,-1.5,3.1,7.2,11.9,9.6,3.9,-0.4,-4.5,-11.7
1990,-8.2,-10.9,-6.0,-1.3,2.7,7.5,10.2,10.7,6.4,-1.3,-5.4,-16.6
1991,-14.4,-4.7,-6.5,-1.0,3.7,7.8,10.6,11.6,5.2,-2.8,-7.9,-8.3
1992,-8.2,-6.7,-3.7,-0.6,3.8,8.6,8.7,7.9,3.9,0.1,-5.7,-14.7
1993,-16.6,-15.6,-4.7,-1.1,4.6,6.8,8.1,8.2,3.1,-1.0,-9.4,-7.9
1994,-11.2,-15.4,-4.7,-1.2,4.7,7.5,10.0,10.3,5.8,-0.1,-7.8,-9.7
1995,-10.7,-8.4,-7.6,-2.9,2.4,7.3,10.1,9.1,4.6,-0.8,-5.8,-11.6
1996,-17.2,-11.0,-10.2,-1.0,2.2,8.0,10.1,9.8,4.3,-1.6,-10.1,-14.3
1997,-15.4,-8.4,-6.4,-4.1,3.1,8.9,10.4,9.9,6.1,-0.1,-6.6,-8.7
1998,-12.7,-6.4,-7.6,-0.5,3.6,6.2,12.5,11.3,8.1,0.0,-3.4,-11.1
1999,-10.7,-6.0,-5.1,-2.2,2.6,7.0,8.9,10.9,3.0,-0.4,-2.7,-6.6
2000,-11.1,-8.8,-4.6,-1.3,3.8,6.9,11.5,10.2,4.7,-0.4,-10.8,-14.5
2001,-9.4,-14.6,-5.2,-1.5,3.6,7.7,11.5,11.0,6.4,-0.7,-3.9,-10.8
2002,-10.3,-9.5,-12.8,-3.8,1.4,8.0,12.3,8.3,5.4,-4.1,-4.8,-8.2
2003,-9.7,-11.4,-7.3,0.1,3.3,7.4,12.0,12.3,4.7,1.1,-10.1,-8.9
2004,-13.3,-9.9,-3.6,-0.8,2.3,6.3,10.8,9.0,5.0,-0.4,-5.3,-8.0
2005,-13.5,-8.8,-4.9,-1.1,2.7,7.8,10.8,8.9,5.0,0.7,-4.5,-11.1
2006,-5.0,-10.8,-6.7,0.2,3.9,8.8,12.6,9.6,5.0,-1.7,-6.7,-9.3
2007,-11.5,-10.6,-2.9,-1.6,3.9,8.3,14.0,10.0,4.7,0.4,-6.2,-11.1
2008,-14.1,-10.3,-6.9,-4.4,3.3,6.4,10.4,9.7,4.0,-0.5,-3.3,-15.5
2009,-11.6,-9.3,-8.5,-2.1,2.5,6.3,9.9,9.5,6.7,-2.7,-4.7,-16.3
2010,-11.2,-11.6,-4.3,-1.6,1.6,7.5,9.8,9.6,5.1,1.2,-8.4,-12.1
2011,-12.1,-14.4,-7.2,-2.8,2.8,6.8,10.8,10.4,5.5,1.3,-7.1,-8.7
2012,-9.5,-9.7,-2.9,-0.1,2.4,8.0,12.7,9.8,5.4,-1.1,-5.1,-10.7
2013,-11.0,-7.7,-7.5,-3.8,3.9,7.8,11.3,11.2,7.8,-1.5,-6.8,-14.1
2014,-9.7,-15.4,-7.2,-1.9,3.3,6.8,11.2,10.9,5.3,1.8,-9.4,-8.6
2015,-9.6,-8.8,-3.1,-1.6,3.0,9.7,10.9,10.1,5.9,2.0,-6.7,-9.4
2016,-9.6,-4.9,-3.7,0.3,3.6,8.4,10.6,9.4,5.9,1.1,-2.1,-14.8
2017,-14.6,-8.9,-3.7,-0.7,3.4,8.0,12.7,9.7,5.4,-1.1,-6.0,-11.0
2018,-11.1,-17.7,-7.8,-3.4,6.2,8.3,10.8,9.5,4.5,-1.1,-6.1,-8.8
2019,-9.4,-20.6,-10.6,-0.6,2.3,7.4,10.4,10.1,6.3,-4.4,-6.9,-8.3
2020,-9.7,-9.4,-6.4,-3.6,3.4,8.2,10.1,10.5,5.3,-2.5,-5.5,-7.3
2021,-8.1,-15.7,-4.9,-2.5,2.2,9.7,13.5,10.2,5.9,0.7,-3.7,-12.6
2022,-10.8,-11.6,-5.8,-4.7,2.6,7.6,11.8,12.1,7.4,1.6,-10.6,-14.6
2023,-9.8,-10.6,-10.4,-2.6,6.3,9.1,11.2,11.4,7.2,-0.4,,
