year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
1980,-5.8,-5.0,-3.9,0.4,4.7,8.9,14.1,12.0,8.1,1.4,-3.7,-5.0
1981,-5.9,-6.2,-2.3,2.4,5.2,11.3,14.5,13.3,9.8,2.2,-2.0,-5.7
1982,-9.6,-8.0,-2.4,-1.3,4.7,8.8,13.3,14.2,9.2,0.6,-4.5,-7.6
1983,-6.6,-4.6,-1.2,-1.3,3.6,9.3,13.4,14.3,9.4,3.2,-2.8,-7.0
1984,-12.0,-10.5,-4.3,-1.1,6.3,9.0,14.3,13.8,8.4,0.5,-3.8,-8.6
1985,-10.3,-10.4,-4.0,2.0,6.3,10.7,14.8,12.3,6.4,2.2,-4.2,-8.6
1986,-6.6,-3.3,0.1,1.2,4.9,11.6,13.2,14.2,6.7,1.7,-3.0,-7.7
1987,-10.0,-5.2,-3.7,1.9,6.4,11.1,12.9,12.3,7.8,3.9,-3.0,-8.6
1988,-11.4,-7.2,-4.2,1.2,4.8,12.1,14.9,12.9,7.3,4.9,-3.2,-9.5
1989,-12.8,-9.6,-0.8,3.2,5.7,9.6,15.0,12.4,8.2,2.0,-3.6,-8.2
1990,-8.1,-7.6,-1.1,2.9,4.8,10.9,14.6,12.9,10.9,2.1,-3.7,-13.1
1991,-11.0,-5.3,-3.6,-0.7,4.1,9.7,14.2,13.8,8.6,2.8,-3.7,-8.3
1992,-9.9,-3.9,-0.5,3.8,7.4,9.9,12.9,13.3,8.6,4.1,-5.9,-10.3
1993,-8.5,-7.2,-1.5,0.4,6.4,8.4,11.6,11.9,7.2,2.2,-6.3,-8.3
1994,-6.8,-7.3,-1.5,1.8,6.6,12.1,14.7,14.8,9.3,2.1,-6.3,-6.6
1995,-6.0,-2.8,-1.8,-0.1,3.9,7.8,12.6,13.9,8.7,1.1,-1.8,-6.0
1996,-7.5,-5.3,-2.6,0.3,6.1,11.2,15.1,13.4,7.2,1.6,-2.9,-6.2
1997,-7.7,-7.3,-2.4,-0.8,6.4,10.7,12.7,13.8,9.8,1.5,-3.2,-8.7
1998,-5.7,-5.2,-3.4,-0.3,4.7,7.7,15.0,13.9,10.0,2.1,-2.6,-9.1
1999,-5.8,-5.4,-2.1,-1.1,3.9,9.7,14.3,13.1,7.3,1.8,-2.2,-8.2
2000,-5.4,-3.4,-2.8,2.7,7.1,11.0,14.6,14.9,8.5,3.1,-7.1,-6.8
2001,-8.8,-5.7,-1.1,1.4,6.9,10.6,14.6,14.2,9.6,3.2,-2.2,-9.3
2002,-9.2,-9.1,-5.0,2.1,5.1,11.3,15.9,12.8,8.8,1.2,-4.2,-7.0
2003,-4.4,-6.3,-1.8,0.6,6.2,10.5,16.2,14.7,8.2,4.4,-4.1,-6.3
2004,-9.9,-7.8,-0.1,2.1,6.1,10.6,14.1,12.3,7.6,3.3,-3.4,-6.6
2005,-4.5,-4.7,-2.5,0.4,5.8,8.7,14.8,12.7,7.8,3.0,-2.6,-7.7
2006,-7.3,-7.4,-3.7,1.6,6.6,11.7,15.8,12.9,6.4,1.9,-3.2,-8.1
2007,-11.9,-4.9,-1.2,1.7,6.2,11.1,16.1,14.7,8.5,1.9,-2.7,-9.4
2008,-10.9,-6.8,-4.1,-1.8,3.8,9.7,14.9,13.7,8.1,2.3,-1.3,-8.6
2009,-7.4,-5.5,-3.1,0.1,7.0,9.2,14.4,12.2,9.7,0.6,-3.4,-11.6
2010,-8.2,-6.6,-3.1,-0.2,2.6,10.4,14.4,12.7,8.4,3.9,-4.7,-4.6
2011,-9.6,-8.2,-2.3,-0.6,3.4,8.9,14.3,14.1,9.2,2.8,-4.3,-8.9
2012,-7.1,-6.2,-1.4,2.0,6.1,11.1,14.9,14.8,9.4,2.8,-1.7,-7.6
2013,-12.7,-8.7,-1.9,0.0,5.5,11.7,15.7,14.1,9.6,0.9,-2.8,-10.8
2014,-7.2,-4.0,-2.2,0.9,5.9,10.3,15.6,12.6,10.3,4.2,-3.5,-5.3
2015,-5.4,-2.8,-0.3,0.8,5.7,12.8,13.4,13.8,10.6,5.9,-4.8,-8.5
2016,-8.3,-5.6,-1.2,2.0,5.3,12.9,14.8,13.1,8.5,4.8,-1.2,-8.2
2017,-8.3,-2.8,0.3,0.7,5.3,12.1,15.9,14.0,8.6,0.8,-0.9,-7.3
2018,-5.7,-6.4,-2.6,1.7,6.9,11.8,16.4,14.4,10.2,2.8,-4.9,-7.8
2019,-8.0,-8.1,-2.2,2.4,3.7,9.4,14.7,14.1,9.3,-2.3,-3.3,-6.6
2020,-7.2,-7.2,-1.1,1.1,6.9,10.2,14.5,15.6,8.9,2.9,-3.2,-9.0
2021,-8.1,-5.8,-3.2,0.7,5.8,13.5,16.6,13.4,9.7,2.3,-1.0,-5.9
2022,-7.8,-8.5,-2.4,0.1,4.5,11.3,16.0,14.8,11.2,2.8,-6.1,-7.4
2023,-8.1,-9.1,-5.6,-0.6,6.8,9.3,15.7,14.1,9.2,2.9,,
