year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
1997,1.8,5.3,9.1,8.6,14.1,19.4,21.7,20.0,17.3,10.5,4.6,1.8
1998,4.1,4.3,6.7,10.3,16.8,21.6,22.7,21.3,20.0,12.4,8.2,4.9
1999,3.6,5.2,5.3,13.6,14.8,20.2,21.9,20.9,15.5,10.1,5.9,2.1
2000,2.6,4.3,8.5,9.5,17.3,19.4,20.8,21.0,17.3,10.2,5.3,-2.3
2001,-0.8,5.2,5.2,12.9,15.1,19.0,21.6,21.1,16.8,8.4,6.7,4.2
2002,2.5,1.1,5.9,13.1,15.1,19.3,21.6,20.9,19.8,14.8,4.7,2.1
2003,-1.6,2.8,7.4,11.1,17.1,19.3,21.1,21.4,16.7,11.2,8.0,0.4
2004,1.1,2.2,8.5,9.7,16.8,20.3,20.8,18.7,17.4,15.6,9.7,0.8
2005,4.6,5.7,5.8,10.2,13.8,19.6,21.8,21.7,19.0,10.1,6.3,0.1
2006,4.3,1.7,7.2,13.1,15.6,18.8,21.3,21.9,15.9,10.1,4.8,3.2
2007,2.7,1.2,8.4,9.2,15.3,19.6,20.8,22.2,18.8,12.6,6.0,4.9
2008,0.6,3.3,6.2,10.5,15.4,20.0,20.7,20.5,18.0,9.9,4.0,3.1
2009,1.2,3.2,8.1,10.1,16.9,20.3,20.3,20.2,19.3,11.4,5.8,1.8
2010,-1.1,-0.6,4.7,10.8,17.5,22.1,22.6,22.9,17.4,9.3,6.3,-0.7
2011,0.1,3.5,7.4,12.4,14.7,21.2,22.6,21.7,16.1,8.3,6.8,3.2
2012,3.8,5.9,12.2,12.0,16.8,19.1,22.1,20.8,17.4,9.9,3.4,5.1
2013,4.3,3.6,3.3,10.1,14.5,20.4,20.6,20.7,18.4,12.5,4.3,2.6
2014,-3.5,2.1,3.9,10.4,15.2,20.7,19.6,20.6,18.8,12.0,2.6,4.8
2015,0.5,-0.6,8.6,13.9,16.3,20.6,22.6,20.3,17.9,12.4,9.6,8.1
2016,0.6,4.0,9.4,12.2,15.2,20.8,22.3,22.6,19.4,12.4,6.7,4.1
2017,6.3,7.3,9.2,12.8,15.0,19.8,22.0,21.4,17.4,12.0,7.1,2.8
2018,-1.6,8.3,7.4,7.8,17.8,21.3,22.1,21.1,21.0,13.7,4.9,4.3
2019,2.6,7.3,6.1,10.9,17.8,20.0,21.8,21.8,20.4,13.3,3.2,4.8
2020,4.7,5.3,12.4,10.8,15.1,20.1,22.7,21.2,18.9,12.4,7.7,1.8
2021,2.8,1.0,9.0,9.7,15.1,20.3,21.8,21.8,18.1,14.1,4.2,8.9
2022,-0.2,2.4,6.3,10.8,17.6,21.0,22.6,21.7,16.8,8.9,6.4,4.9
2023,5.6,7.3,8.8,11.3,16.2,19.9,22.4,22.6,18.6,12.0,,
