year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
1995,-6.1,-6.8,0.2,3.8,9.9,15.8,18.1,19.8,10.3,6.3,-2.8,-7.6
1996,-8.5,-5.8,-4.6,2.4,10.5,15.9,15.8,16.5,11.6,5.9,-2.1,-3.4
1997,-9.7,-2.8,0.1,1.4,7.2,15.6,17.1,15.3,11.5,5.4,-0.5,-2.8
1998,-1.8,-0.3,0.5,5.3,13.1,16.2,17.5,17.4,13.7,6.8,1.6,-2.5
1999,-7.8,-2.5,-3.2,6.2,10.8,16.5,19.4,14.9,9.8,4.9,2.2,-4.1
2000,-8.0,-2.4,1.0,3.6,11.8,15.6,16.4,16.3,11.4,7.3,-0.1,-11.8
2001,-7.1,-3.9,-2.4,6.9,11.3,14.8,17.1,17.3,10.9,6.1,2.9,-1.6
2002,-3.6,-3.6,-1.9,5.9,8.5,16.6,18.7,17.8,13.4,5.9,-0.2,-4.3
2003,-10.3,-7.8,-0.7,5.2,10.2,13.4,16.9,17.3,11.1,5.0,2.7,-3.1
2004,-8.6,-6.1,1.4,5.4,13.1,15.0,16.8,14.5,12.4,6.6,3.3,-5.4
2005,-5.2,-2.8,-2.4,5.5,8.2,16.9,17.9,18.0,13.8,7.1,1.1,-6.7
2006,-0.4,-5.3,-0.4,6.2,9.7,14.8,18.5,17.6,11.2,4.8,1.8,-1.8
2007,-3.8,-11.3,2.3,3.6,11.8,15.7,15.7,18.4,13.2,9.5,0.1,-3.5
2008,-7.4,-6.4,-1.3,4.9,8.3,16.3,17.0,15.3,12.9,5.3,-0.4,-6.8
2009,-10.6,-5.3,0.6,4.9,10.4,16.2,15.2,15.7,12.8,5.2,2.6,-4.8
2010,-8.1,-7.5,0.7,6.9,12.1,17.7,18.8,17.8,12.2,5.5,-0.6,-8.2
2011,-8.7,-5.1,0.3,5.7,11.1,16.5,20.0,16.2,12.1,5.4,3.4,-1.6
2012,-4.6,-2.8,6.3,4.7,12.8,14.6,19.8,15.0,11.6,5.6,-1.6,-0.6
2013,-6.0,-5.3,-2.9,4.1,11.9,15.8,17.0,15.8,12.5,6.3,-1.1,-6.1
2014,-12.4,-10.7,-5.0,4.7,10.9,16.9,14.6,16.9,11.2,6.4,-2.8,-1.9
2015,-8.3,-12.6,-2.8,5.1,12.0,16.4,17.3,15.3,13.7,6.9,2.3,1.8
2016,-7.1,-3.8,3.1,4.5,9.8,16.3,18.2,19.1,14.8,9.2,2.4,-5.3
2017,-3.1,-0.6,0.7,7.5,10.2,15.2,17.8,14.9,12.8,8.7,0.4,-6.1
2018,-9.1,-3.5,-1.6,1.1,14.3,17.4,17.5,17.9,15.4,6.9,-1.2,-2.3
2019,-7.2,-4.6,-2.4,5.1,11.3,15.4,18.7,16.3,15.1,6.7,-2.5,-2.7
2020,-2.4,-3.9,1.9,3.1,9.7,15.7,18.8,16.2,11.9,5.6,2.2,-3.6
2021,-4.1,-9.0,1.1,4.5,8.9,16.8,17.9,18.1,13.8,10.6,-1.2,-0.6
2022,-9.4,-6.5,0.4,3.7,12.1,15.3,18.3,16.9,12.6,4.3,0.4,-4.2
2023,-1.2,-2.6,-0.4,4.3,9.7,13.8,17.5,16.3,12.8,7.6,,
