year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
1970,-15.2,-13.7,-9.1,0.3,6.4,10.8,14.4,12.7,9.6,4.8,-1.8,-8.9
1971,-14.1,-11.5,-8.7,-1.8,3.4,12.2,11.8,10.8,10.7,7.4,-2.5,-6.7
1972,-13.8,-13.6,-9.4,-2.7,5.9,8.7,12.8,12.6,8.3,1.3,-2.1,-8.8
1973,-9.4,-11.8,-1.3,0.7,4.3,12.4,13.7,14.6,8.8,5.9,-1.3,-8.6
1974,-10.9,-14.3,-6.4,0.2,4.1,9.8,13.6,12.3,6.2,1.7,-1.6,-6.2
1975,-9.7,-9.7,-8.0,-3.1,7.7,11.9,13.8,13.2,6.7,3.7,-0.1,-8.7
1976,-14.1,-8.7,-5.4,0.8,3.9,11.9,12.8,10.8,6.6,0.4,-5.9,-14.6
1977,-17.4,-11.9,-3.3,1.2,7.9,9.3,14.5,11.1,10.3,2.0,-1.7,-9.3
1978,-13.7,-16.9,-9.8,-1.4,6.5,9.8,12.6,12.8,9.9,2.4,-2.8,-9.5
1979,-14.9,-17.6,-5.2,-0.9,4.8,10.3,12.8,11.9,8.2,3.1,-2.2,-6.5
1980,-11.2,-13.1,-8.6,0.5,6.2,9.1,13.9,14.6,8.6,1.1,-3.1,-10.9
1981,-14.1,-9.1,-5.1,1.1,4.1,11.4,13.4,13.1,7.9,1.1,-2.3,-7.5
1982,-16.8,-13.4,-7.4,-2.8,8.7,8.2,13.9,10.9,8.8,4.0,-1.7,-4.1
1983,-9.0,-7.1,-4.3,-0.9,3.3,10.7,15.6,14.7,9.4,3.3,-1.6,-12.9
1984,-15.1,-6.2,-9.6,0.8,3.9,12.1,12.5,13.9,7.7,4.9,-2.7,-6.9
1985,-13.1,-12.7,-4.8,2.1,6.5,8.8,12.4,12.3,9.8,3.4,-1.9,-11.6
1986,-11.8,-11.4,-5.6,1.9,7.1,9.5,14.7,11.1,9.4,3.1,-4.2,-5.9
1987,-9.2,-8.9,-4.6,1.6,7.1,12.6,15.4,13.3,9.4,1.0,-1.1,-4.7
1988,-12.8,-13.7,-6.8,-0.3,5.9,10.4,14.3,14.8,8.7,1.1,-0.6,-9.0
1989,-8.2,-13.7,-8.8,-1.2,5.1,10.9,13.9,12.4,7.6,2.8,-4.5,-14.8
1990,-6.7,-10.1,-4.9,1.0,4.3,11.2,13.4,12.9,8.9,2.1,-0.9,-7.7
1991,-12.5,-8.6,-4.8,2.4,9.2,12.6,14.2,13.4,7.7,3.6,-4.0,-7.7
1992,-8.6,-8.1,-7.0,-0.5,4.8,8.7,11.4,10.5,8.1,1.9,-2.0,-6.3
1993,-10.1,-13.2,-7.1,-0.8,5.7,10.3,14.7,14.1,6.7,1.5,-2.9,-7.4
1994,-17.6,-15.6,-6.3,-0.3,4.2,11.4,13.8,11.7,9.8,4.2,-0.8,-4.9
1995,-8.6,-11.9,-5.0,-1.7,5.3,12.6,14.4,16.4,6.8,4.7,-5.8,-10.6
1996,-13.8,-12.5,-9.7,-2.2,4.3,12.2,11.9,13.2,9.7,2.9,-4.4,-6.6
1997,-12.4,-9.4,-6.4,-1.8,2.5,11.6,13.1,11.4,8.9,2.8,-3.0,-4.7
1998,-7.4,-3.9,-4.2,1.0,8.4,11.3,13.5,14.2,10.1,4.4,0.0,-6.0
1999,-12.4,-7.4,-6.8,1.4,7.2,12.6,15.9,12.3,8.2,2.1,-0.2,-7.0
2000,-11.9,-8.4,-2.1,-0.3,7.2,11.6,12.6,12.8,8.3,4.4,-1.2,-13.2
2001,-8.7,-9.9,-6.5,1.6,7.6,11.7,13.3,14.5,8.5,3.6,1.7,-3.6
2002,-6.3,-7.4,-7.9,0.7,3.6,12.5,15.7,13.7,10.7,2.0,-3.1,-7.3
2003,-12.5,-14.0,-7.9,-1.3,5.2,9.8,13.2,14.0,9.0,2.5,-0.9,-5.7
2004,-14.1,-10.6,-3.3,0.3,6.0,10.4,12.9,11.3,10.4,4.1,-0.8,-9.0
2005,-12.2,-8.2,-8.6,1.1,4.7,14.3,14.6,14.3,10.9,5.0,-1.6,-7.9
2006,-4.5,-9.8,-5.2,1.6,7.2,11.2,15.4,13.5,8.3,2.0,-0.2,-3.7
