year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
1984,-8.6,-1.9,-3.4,3.9,9.2,15.3,17.2,17.6,10.4,9.3,0.3,-0.6
1985,-8.2,-4.5,-0.5,5.1,10.6,13.3,17.1,16.5,13.2,7.1,4.7,-5.3
1986,-6.0,-5.3,-1.1,4.1,10.2,13.8,17.9,15.9,12.7,7.0,0.4,-2.2
1987,-5.8,-6.4,-0.6,4.7,9.8,15.7,18.6,15.9,13.3,3.1,1.9,-1.9
1988,-9.4,-5.0,-0.9,3.6,9.8,13.2,18.6,18.3,11.3,3.6,1.6,-4.8
1989,-3.8,-4.3,-1.3,2.9,9.4,16.6,17.3,17.1,13.3,6.4,0.9,-9.8
1990,-1.4,-2.4,0.2,4.2,9.2,14.6,18.3,17.4,11.9,8.7,2.1,-1.0
1991,-5.3,-2.7,0.7,5.4,11.8,14.8,18.2,17.5,11.7,6.4,2.1,-2.1
1992,-4.5,-3.5,-1.7,3.1,7.8,13.2,17.1,14.9,12.9,4.1,2.2,-2.6
1993,-2.6,-7.2,-2.1,4.1,9.8,14.3,18.4,17.2,13.1,5.3,0.7,-3.7
1994,-9.5,-7.5,-1.3,5.3,7.8,16.0,19.4,15.4,12.0,4.6,3.3,-1.6
1995,-2.1,-7.1,0.3,2.9,9.0,15.1,18.9,16.8,12.6,7.7,-0.3,-5.3
1996,-6.7,-4.8,-3.1,4.4,8.6,15.3,16.9,16.5,13.8,6.4,-0.7,-0.5
1997,-5.7,-1.9,-0.3,2.8,7.5,13.2,16.8,15.7,12.0,5.9,1.1,-2.3
1998,-0.6,-0.7,1.2,5.0,11.6,15.1,17.5,17.3,13.8,7.1,1.0,-0.8
1999,-4.9,-3.5,-1.1,3.7,9.3,15.1,19.2,17.3,14.4,5.3,3.7,-1.7
2000,-6.2,-3.3,1.3,4.3,10.7,15.7,16.3,16.8,12.3,6.1,0.9,-6.6
2001,-6.2,-3.4,-1.3,4.4,10.1,15.7,15.6,18.4,11.8,6.2,2.8,-0.2
2002,-2.1,-2.6,0.2,5.7,8.6,14.9,18.3,18.2,13.7,7.3,1.3,-3.8
2003,-7.3,-6.7,-1.0,3.6,8.7,14.4,18.1,18.8,14.6,5.7,4.0,-2.8
2004,-8.3,-4.7,0.9,5.2,12.7,14.9,17.8,17.3,14.3,6.8,2.6,-3.1
2005,-5.5,-4.0,-2.2,4.4,7.3,16.4,19.1,19.2,14.4,8.8,2.4,-4.4
2006,-1.6,-3.9,-0.2,5.0,9.8,15.9,19.3,17.6,12.7,6.1,4.9,-0.1
2007,-2.1,-7.1,-1.6,3.7,9.8,15.4,17.4,17.4,13.5,11.1,1.3,-2.1
2008,-3.6,-3.6,-0.3,5.4,8.0,16.4,18.4,15.3,14.1,5.6,2.1,-2.6
2009,-7.3,-3.9,-0.8,5.2,10.5,14.9,16.4,18.7,13.0,6.7,5.0,-3.2
2010,-4.9,-4.2,2.3,6.1,11.5,17.1,19.6,18.1,14.4,7.6,1.8,-4.8
2011,-7.2,-4.4,-0.3,6.7,11.9,16.2,19.7,17.6,16.1,7.8,3.4,-0.6
2012,-3.1,-1.3,4.0,4.9,13.0,15.0,19.6,18.2,13.7,8.8,0.3,0.4
2013,-3.3,-3.9,-1.0,4.6,10.1,16.1,20.6,16.6,11.6,8.2,0.6,-2.5
2014,-8.8,-6.6,-3.8,3.6,10.7,15.4,17.7,15.6,13.6,8.6,0.4,-0.2
2015,-6.9,-10.9,-3.4,4.5,12.1,16.0,18.6,17.1,15.4,6.4,4.2,4.4
2016,-5.6,-3.1,2.2,3.7,10.2,15.1,19.4,19.1,15.1,7.9,2.1,-2.3
2017,-1.6,-1.0,-1.6,7.2,10.2,15.3,18.9,16.6,14.6,9.9,1.1,-3.8
2018,-6.9,-0.9,-1.2,2.8,12.5,15.4,18.7,19.8,17.1,8.7,1.2,-1.2
2019,-5.2,-3.3,-1.4,6.7,11.6,15.7,19.8,18.1,14.3,9.4,-0.3,-2.1
2020,-1.8,-0.8,2.5,3.7,9.2,15.8,20.4,19.0,13.8,8.8,3.4,-1.9
2021,-3.3,-3.9,0.6,4.9,9.4,16.1,18.8,19.4,15.0,11.1,0.4,0.5
2022,-7.0,-4.3,0.7,4.6,11.6,14.9,19.7,19.0,14.0,6.5,2.9,-3.1
2023,0.8,-1.8,0.2,6.4,8.2,13.6,19.5,17.5,14.7,8.8,,
