year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
1981,-12.2,-2.0,-0.4,6.6,12.8,17.0,19.4,17.6,13.2,5.9,1.8,-4.6
1982,-13.0,-7.5,-2.4,3.6,12.6,14.7,19.1,16.6,14.2,7.4,3.4,-1.8
1983,-6.7,-5.0,0.3,5.6,10.6,17.4,19.9,18.9,15.4,7.7,2.2,-6.2
1984,-9.5,-2.1,-4.4,5.7,10.7,17.3,19.2,19.7,12.5,8.7,1.7,-2.4
1985,-10.6,-5.4,-0.6,5.4,12.0,14.9,19.3,17.6,14.2,8.0,2.1,-7.4
1986,-6.9,-7.9,-0.3,7.4,12.9,15.1,18.2,17.3,12.4,7.2,-0.2,-3.9
1987,-8.3,-8.0,-0.2,7.0,11.9,16.7,19.7,16.8,13.4,6.6,1.2,-3.2
1988,-8.8,-6.4,-1.4,5.2,12.7,15.8,20.6,19.8,12.8,5.7,2.2,-6.6
1989,-5.6,-7.1,-2.4,3.5,13.1,16.9,19.2,17.8,14.2,8.1,0.6,-13.6
1990,-3.3,-5.4,-0.3,5.8,10.1,16.9,19.4,19.2,13.7,9.7,2.7,-2.2
1991,-8.0,-4.1,0.5,7.2,13.9,17.1,18.9,19.2,12.6,8.9,2.4,-5.1
1992,-7.4,-5.8,-3.3,3.9,11.4,16.1,17.2,17.4,13.8,5.8,0.4,-4.2
1993,-6.1,-11.1,-2.8,6.0,12.3,16.3,19.6,19.1,13.5,6.1,1.6,-4.3
1994,-12.9,-9.6,-1.6,5.5,10.7,18.3,21.1,17.5,13.0,8.2,3.7,-2.5
1995,-4.0,-7.9,0.4,3.3,10.9,17.7,20.8,18.6,12.2,9.9,0.1,-6.9
1996,-7.9,-6.9,-2.6,5.0,10.5,17.3,18.8,18.7,14.6,7.1,-0.2,-1.3
1997,-7.9,-3.9,-2.9,3.8,9.2,17.1,18.7,17.8,13.4,6.9,0.5,-4.1
1998,-4.9,-2.3,0.4,6.6,14.2,16.3,19.4,19.1,14.8,8.4,2.3,-1.1
1999,-7.3,-4.2,-0.3,5.8,13.0,18.9,20.6,18.1,16.2,6.7,4.6,-2.7
2000,-8.4,-5.1,1.9,5.2,11.5,16.4,17.6,17.6,13.4,7.9,2.3,-7.1
2001,-7.5,-6.2,-2.9,4.9,12.9,17.9,17.9,20.3,14.6,8.8,3.8,-0.8
2002,-3.0,-3.9,-0.6,6.7,10.3,15.9,19.7,20.2,16.2,6.5,0.7,-5.2
2003,-11.4,-8.7,-2.0,3.7,11.1,16.9,19.8,19.9,14.8,7.2,3.0,-4.3
2004,-12.1,-6.3,0.2,5.8,12.9,15.6,18.8,18.7,14.7,7.8,2.1,-5.0
2005,-8.9,-5.3,-3.0,6.7,9.2,18.9,20.4,19.7,16.1,9.1,2.6,-5.2
2006,-3.1,-5.3,-1.1,6.7,12.1,17.7,21.1,17.7,13.8,7.6,5.0,-0.3
2007,-5.8,-9.5,-2.2,4.0,12.4,16.9,18.7,18.7,15.0,10.8,0.8,-5.8
2008,-5.6,-5.4,-2.6,6.7,10.8,17.7,20.2,17.7,14.7,7.2,1.9,-4.2
2009,-10.9,-5.7,-1.1,6.9,11.8,15.7,17.8,19.4,13.3,6.3,4.4,-4.9
2010,-6.1,-3.7,2.8,8.2,13.7,17.2,21.3,18.9,15.6,7.9,2.3,-4.9
2011,-8.4,-7.4,-1.5,5.8,13.2,16.7,20.6,19.0,16.1,9.0,4.6,-1.4
2012,-5.2,-2.8,3.8,6.8,13.9,16.7,20.5,20.1,14.2,9.8,1.3,-1.8
2013,-6.6,-4.9,-0.7,5.6,12.7,17.3,21.4,18.2,14.1,8.9,0.7,-5.4
2014,-8.6,-7.7,-5.8,5.3,12.2,17.1,19.9,17.8,14.3,9.9,1.0,-1.8
2015,-9.7,-13.3,-4.6,4.8,14.9,15.7,19.4,19.8,17.1,7.3,4.2,1.8
2016,-5.1,-3.6,1.8,4.6,12.7,17.0,20.3,20.1,15.8,8.9,3.3,-4.2
2017,-3.5,-2.9,-3.7,7.7,11.2,17.0,19.2,17.8,16.8,12.2,1.4,-6.9
2018,-7.6,-2.8,-0.9,3.3,14.1,16.3,21.1,20.7,16.2,7.2,-0.4,-4.1
2019,-7.8,-6.1,-2.6,5.8,10.7,16.4,21.1,18.7,14.2,8.8,-0.3,-4.1
2020,-3.8,-4.3,1.2,4.2,11.9,17.8,21.7,19.2,14.7,8.3,3.6,-2.2
2021,-5.0,-6.3,0.2,6.7,12.5,18.9,18.7,20.7,15.8,11.2,2.2,-1.7
2022,-9.5,-4.7,0.0,5.9,14.0,16.5,20.4,21.0,14.5,9.2,4.2,-2.0
2023,-1.6,-4.2,0.2,7.2,11.6,16.6,21.3,18.0,16.6,11.3,,
