year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
1992,2.4,5.4,8.8,12.6,17.1,20.4,24.2,21.6,19.9,13.6,3.2,-1.4
1993,-4.0,-2.2,5.0,10.0,16.8,22.0,25.3,24.9,17.5,12.0,3.5,1.9
1994,-1.8,-1.2,8.4,11.9,18.2,25.0,24.3,24.9,20.0,14.2,6.6,2.2
1995,-0.4,4.0,6.3,10.2,14.1,21.3,25.6,26.8,19.0,13.4,5.6,0.3
1996,-2.8,2.3,3.2,11.9,18.4,23.6,24.9,23.6,18.3,13.5,3.4,0.1
1997,-1.9,1.6,8.1,9.2,15.9,22.4,25.7,23.9,21.1,13.8,4.6,0.1
1998,0.3,4.2,3.4,11.1,19.9,23.1,26.4,25.5,23.6,14.7,8.4,1.4
1999,-0.2,6.0,6.0,11.9,17.3,21.7,26.9,25.3,18.6,13.6,10.2,2.7
2000,0.7,5.0,7.9,12.1,19.2,22.2,26.1,28.3,21.7,15.2,2.7,-4.3
2001,-0.6,-0.9,5.1,14.6,18.4,22.7,28.3,26.1,19.9,13.4,9.6,2.7
2002,1.0,2.2,4.0,13.6,16.7,24.9,27.1,25.8,21.3,10.3,5.8,1.9
2003,-0.1,-0.4,6.8,13.4,17.2,21.3,27.7,26.8,18.4,14.6,5.7,1.8
2004,-0.9,-0.1,9.6,12.7,19.4,21.8,24.0,22.6,21.6,14.3,6.8,2.1
2005,-1.2,4.0,7.1,12.8,17.8,23.7,25.9,25.2,22.3,14.3,8.0,-0.7
2006,5.2,1.4,7.6,15.3,18.8,24.3,27.3,26.0,18.0,12.8,7.0,2.2
2007,-2.8,-1.1,11.3,10.5,18.8,22.4,25.6,27.5,21.4,15.1,6.7,-1.5
2008,-1.1,0.2,6.2,10.3,17.2,23.2,25.9,24.0,19.1,13.0,7.0,-1.2
2009,-0.3,4.3,6.9,11.2,17.2,23.6,24.2,23.6,18.5,9.3,8.7,-3.1
2010,-2.7,-1.2,6.8,14.3,16.7,25.0,26.4,26.5,21.6,15.1,6.4,0.2
2011,-2.6,-1.0,6.7,12.9,17.0,24.9,29.4,27.2,19.0,14.2,6.5,0.6
2012,2.3,2.8,13.1,15.1,20.6,25.3,29.1,24.7,20.1,12.2,8.1,1.4
2013,0.2,0.9,4.6,9.1,17.4,24.0,25.1,24.7,22.3,12.9,5.2,-1.6
2014,-1.3,-2.3,4.8,12.2,18.2,23.1,24.1,25.7,20.1,14.9,3.6,1.4
2015,0.1,-0.4,8.2,13.6,16.5,24.3,26.1,24.0,23.4,15.1,8.1,3.1
2016,0.0,4.9,9.8,13.5,16.4,25.3,26.5,24.7,21.6,16.4,9.9,-1.2
2017,0.6,6.2,9.4,13.1,16.8,23.9,26.7,22.8,21.4,14.2,7.3,0.9
2018,-1.2,-0.1,7.7,8.7,21.7,25.7,25.9,24.3,21.2,12.0,3.4,1.3
2019,-0.4,-2.3,4.1,13.0,15.8,22.4,25.9,25.1,24.0,10.6,4.6,2.6
2020,1.1,1.6,8.8,11.5,16.5,25.4,26.2,24.7,19.1,11.4,8.9,2.2
2021,1.1,-4.4,8.9,11.4,16.6,24.3,25.4,26.2,22.9,15.1,8.2,5.1
2022,-1.2,-0.1,6.7,12.3,18.1,24.3,27.2,26.2,22.2,14.3,5.1,-0.8
2023,0.6,1.8,5.6,12.6,18.8,23.0,25.7,26.0,22.4,14.3,,
