year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
2006,1.2,1.8,2.1,8.7,15.0,20.5,24.6,21.2,16.4,9.8,4.6,-0.5
2007,-2.6,2.7,7.7,9.6,14.9,19.8,24.9,22.7,16.3,9.9,5.7,-1.6
2008,-2.4,1.4,4.6,7.3,12.3,18.6,23.5,22.9,17.7,11.1,6.9,-1.1
2009,1.3,1.8,4.4,7.8,15.9,16.9,23.4,21.2,19.3,8.8,4.8,-3.3
2010,0.5,2.1,4.4,6.8,9.6,18.2,23.4,21.1,17.7,11.6,3.0,2.0
2011,0.5,0.4,4.8,6.9,10.4,16.9,22.2,22.5,18.7,11.3,3.1,-0.6
2012,1.7,1.4,5.8,9.9,14.4,19.0,23.2,23.4,19.0,11.9,6.3,-0.4
2013,-3.3,0.7,7.1,9.1,13.6,20.3,24.6,22.0,16.9,8.9,5.3,-2.0
2014,2.8,4.0,6.3,9.4,14.1,19.3,24.5,20.8,18.6,13.0,5.3,2.0
2015,3.2,6.0,8.7,8.8,13.0,21.7,21.6,22.6,18.8,13.4,2.2,-0.7
2016,-0.5,3.3,6.8,10.1,12.8,20.9,23.2,22.3,16.8,11.8,6.2,-0.8
2017,-1.6,3.4,7.6,8.4,13.9,20.3,24.6,23.1,16.4,10.2,6.9,1.6
2018,3.6,0.9,4.2,10.0,14.3,19.9,25.0,22.9,18.3,10.2,4.1,0.0
2019,1.2,-1.1,4.5,10.1,10.9,17.9,22.7,22.8,16.5,7.6,5.4,0.7
2020,1.8,2.4,4.7,9.3,14.9,18.3,23.4,24.2,19.2,12.9,4.7,0.2
2021,0.9,2.0,4.0,9.6,14.0,22.6,25.4,22.4,18.6,9.8,7.3,0.2
2022,1.2,1.4,6.3,8.4,12.4,19.4,24.6,23.4,19.8,12.4,1.1,-0.3
2023,-1.5,-0.5,0.9,8.2,14.1,16.6,24.7,21.7,16.6,11.3,,
