year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
1990,-2.4,-4.6,0.7,7.2,10.8,17.5,19.6,18.8,14.9,7.9,3.9,-3.4
1991,-8.1,-3.8,0.8,8.2,15.6,19.6,20.4,20.1,13.8,8.9,0.3,-3.4
1992,-5.1,-3.8,-1.7,4.6,12.5,15.7,17.2,16.8,13.9,7.4,1.1,-3.0
1993,-5.9,-7.8,-1.7,4.7,12.2,16.3,20.6,20.2,12.2,7.1,1.0,-3.8
1994,-12.5,-9.9,-0.8,6.3,11.6,18.3,19.7,17.6,15.9,9.9,3.9,-0.9
1995,-5.1,-7.2,0.7,3.8,11.8,19.7,20.8,21.9,13.6,9.7,-1.8,-6.6
1996,-8.5,-7.2,-3.9,3.5,10.7,17.9,18.2,19.7,15.3,8.7,-0.8,-3.6
1997,-8.1,-4.7,-1.3,4.7,8.6,18.7,19.7,17.3,14.7,8.5,0.6,-1.7
1998,-4.0,0.0,0.4,7.6,15.8,17.7,20.4,20.6,17.0,10.1,4.0,-1.2
1999,-7.9,-2.6,-0.9,7.7,14.3,19.1,22.1,18.5,15.4,8.0,5.0,-2.8
2000,-7.1,-3.1,3.8,5.8,13.7,17.5,18.9,18.9,14.4,10.4,2.3,-8.9
2001,-4.8,-5.5,-1.4,7.8,14.0,18.0,20.2,20.9,14.3,8.8,6.4,-0.1
2002,-2.5,-2.6,-2.6,6.3,9.8,18.7,22.4,20.0,17.4,6.9,0.9,-3.3
2003,-8.5,-8.7,-1.5,5.2,11.6,16.7,19.9,20.4,15.3,8.1,3.2,-1.9
2004,-9.8,-5.2,1.4,6.8,12.1,16.7,19.1,17.3,17.4,9.4,3.4,-4.7
2005,-7.8,-3.8,-2.6,8.0,11.1,20.8,21.3,20.5,17.6,10.3,3.1,-4.9
2006,-1.2,-5.3,0.2,8.6,13.4,17.9,21.9,19.8,14.1,7.1,3.8,-0.3
2007,-4.4,-9.3,1.6,5.4,14.3,19.5,20.0,20.4,16.6,12.4,1.8,-4.4
2008,-5.1,-7.7,-2.8,7.6,10.7,18.2,20.2,19.2,15.9,8.2,2.1,-6.2
2009,-10.8,-5.1,-0.2,6.2,12.1,16.9,17.5,18.6,16.0,7.0,5.0,-4.7
2010,-5.9,-4.9,3.1,9.4,14.6,18.3,21.9,21.5,14.5,9.9,3.2,-5.1
2011,-8.4,-5.9,-1.8,5.6,12.8,17.9,22.6,20.2,14.8,9.8,4.4,-1.2
2012,-3.8,-2.0,7.1,6.6,15.0,19.2,23.1,19.7,14.7,8.6,2.3,-0.9
2013,-5.0,-6.2,-2.3,4.2,13.6,17.7,20.4,19.2,15.3,9.3,1.2,-7.1
2014,-10.9,-10.7,-6.1,5.1,12.6,18.4,18.2,18.9,14.9,8.6,-0.9,-2.1
2015,-8.6,-13.3,-1.9,6.2,14.0,16.9,19.9,19.4,18.1,9.4,5.2,2.0
2016,-5.4,-3.7,2.3,4.9,13.0,18.2,21.3,21.6,17.5,10.9,5.9,-3.9
2017,-3.8,-1.2,-0.7,8.4,11.7,18.5,20.3,18.4,17.0,11.4,1.4,-6.2
2018,-6.7,-5.0,-1.3,1.8,15.7,18.4,21.4,21.0,16.9,7.7,-0.7,-1.8
2019,-8.4,-6.7,-2.5,5.8,11.0,16.9,21.6,19.1,16.8,8.6,-0.7,-2.0
2020,-2.8,-4.6,1.7,4.6,11.8,18.9,22.5,20.3,14.6,6.9,5.1,-1.9
2021,-3.9,-8.1,2.7,7.3,12.2,19.9,20.4,21.7,16.3,12.9,2.4,-1.1
2022,-9.2,-7.0,-0.6,4.6,14.2,18.3,20.6,20.1,16.1,9.1,3.7,-2.8
2023,-2.1,-3.1,-0.3,7.2,12.8,18.2,20.2,18.7,16.7,10.3,,
