year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
1981,-5.1,-2.7,4.2,12.4,14.3,21.2,22.9,20.9,17.1,9.4,4.3,-5.8
1982,-13.7,-6.6,0.4,6.8,16.9,18.1,23.4,21.1,16.6,11.1,1.7,-1.8
1983,-4.8,-1.8,2.2,5.9,13.3,20.9,25.1,25.6,17.9,10.6,3.1,-13.6
1984,-8.0,-0.3,-2.1,8.0,13.8,21.4,22.3,23.0,16.2,11.2,3.0,-3.5
1985,-10.0,-6.9,4.5,12.0,17.3,19.2,22.6,19.9,17.1,10.3,-1.9,-11.4
1986,-4.9,-6.8,4.4,11.1,16.1,21.9,24.1,19.4,18.2,10.7,-0.4,-3.3
1987,-4.2,1.0,4.7,11.6,18.5,22.8,24.6,21.1,17.1,7.9,5.0,-2.2
1988,-9.1,-7.4,3.2,9.2,18.4,23.2,24.2,24.3,18.2,7.8,3.0,-3.7
1989,-1.6,-9.9,0.9,9.6,15.1,19.8,23.9,21.8,15.8,11.2,0.8,-10.1
1990,-1.3,-2.3,4.2,8.9,13.6,21.3,22.4,22.1,19.0,10.2,5.1,-6.8
1991,-10.3,-1.6,4.0,10.8,17.9,22.8,23.1,22.0,16.9,9.8,-2.1,-2.7
1992,-2.7,0.0,3.9,7.8,15.6,19.7,20.2,18.7,16.0,10.3,0.6,-4.4
1993,-8.0,-7.3,-0.6,7.2,15.1,19.4,22.2,22.0,14.1,9.6,1.0,-3.6
1994,-11.9,-8.2,3.3,9.6,15.9,21.6,21.3,20.3,17.9,11.9,4.1,-2.8
1995,-7.6,-3.7,2.8,7.1,13.6,21.1,23.3,24.6,15.7,10.4,-0.9,-4.5
1996,-9.0,-4.9,-1.2,7.6,13.6,20.8,21.4,21.1,15.9,10.9,-1.7,-6.9
1997,-9.7,-3.9,2.9,6.8,12.3,21.3,23.0,20.8,17.9,11.2,0.5,-2.6
1998,-4.7,1.6,0.4,9.8,18.3,19.5,23.2,22.7,20.1,11.7,4.8,-1.4
1999,-8.3,0.5,2.4,10.0,15.8,20.5,24.9,21.1,16.3,10.5,6.8,-2.8
2000,-5.8,0.3,6.2,9.7,17.1,19.8,22.3,22.6,18.1,12.7,0.1,-12.2
2001,-6.2,-7.7,-1.0,11.5,16.1,20.2,23.9,22.5,16.2,10.1,8.9,-0.7
2002,-1.9,-1.2,-0.6,9.4,13.8,22.4,24.7,21.6,18.5,7.9,1.5,-1.7
2003,-7.2,-6.4,1.7,10.2,14.4,19.6,22.8,23.4,16.2,11.3,2.2,-2.1
2004,-7.9,-5.2,4.9,10.6,15.9,19.4,21.4,19.0,19.1,11.1,4.8,-3.0
2005,-7.3,-0.4,2.2,11.9,14.3,22.6,23.7,21.9,19.8,11.4,4.2,-6.9
2006,0.2,-3.8,2.5,12.1,15.9,21.1,24.4,22.3,15.6,8.8,4.1,-0.5
2007,-5.8,-9.2,5.4,8.2,18.2,21.3,23.2,23.4,18.2,13.3,2.9,-6.5
2008,-8.6,-8.3,0.3,7.8,14.1,20.7,22.8,21.1,17.5,10.4,2.9,-8.0
2009,-10.4,-2.9,2.8,8.3,15.4,20.5,20.0,20.2,17.4,7.2,6.3,-6.8
2010,-10.2,-8.2,3.6,12.9,15.5,21.6,23.7,23.6,17.3,12.2,3.3,-7.2
2011,-9.6,-5.2,1.7,8.7,15.1,20.9,25.6,22.2,15.7,11.9,4.1,-1.6
2012,-3.1,-1.3,10.9,11.3,18.3,21.9,26.4,21.7,16.7,9.3,4.0,-2.4
2013,-5.6,-4.3,-1.7,6.6,15.0,20.5,22.4,22.2,19.4,10.3,1.1,-8.1
2014,-9.9,-10.4,-1.3,8.6,15.6,21.2,20.4,21.8,16.7,10.7,-1.5,-2.1
2015,-5.8,-9.7,2.9,10.6,15.6,20.8,22.2,20.5,20.2,11.7,5.6,0.6
2016,-6.9,-1.9,5.8,10.1,15.3,22.8,22.7,22.2,19.6,12.9,7.3,-5.1
2017,-4.3,1.4,3.1,10.6,14.7,21.7,23.7,19.9,19.3,11.8,2.3,-4.2
2018,-7.9,-6.4,1.8,4.1,19.4,22.8,22.8,22.1,18.8,9.0,-1.1,-2.2
2019,-7.4,-9.3,-0.5,9.6,13.7,20.7,23.9,20.9,20.1,8.4,0.2,-1.6
2020,-4.9,-3.9,4.6,8.2,14.2,22.7,24.1,22.2,16.6,7.8,5.6,-2.7
2021,-4.5,-10.8,5.7,9.6,15.0,23.1,23.0,22.7,19.2,13.1,4.0,-0.1
2022,-9.6,-5.9,2.8,6.6,16.3,22.0,23.4,22.2,18.4,10.2,2.8,-5.9
2023,-4.3,-3.2,1.1,9.7,17.1,21.8,22.2,22.5,19.6,11.9,,
