year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
1978,-7.8,-9.1,0.4,9.6,14.8,20.7,22.2,21.9,19.9,10.0,6.1,0.0
1979,-6.7,-7.9,5.4,9.0,14.9,20.1,21.4,21.1,17.7,10.8,5.8,0.8
1980,-2.8,-4.9,1.6,8.8,16.1,19.0,23.3,23.5,19.0,9.4,3.7,-1.3
1981,-6.1,-0.7,2.8,11.7,14.2,21.0,22.7,21.1,16.9,10.1,5.1,-1.8
1982,-6.8,-2.8,3.6,7.4,18.7,18.6,22.9,20.0,17.1,12.6,6.7,4.1
1983,-1.7,0.6,5.3,8.3,13.8,20.6,24.2,23.8,18.5,12.1,6.2,-4.6
1984,-5.8,2.2,-0.7,9.1,13.7,22.1,21.2,22.1,16.7,14.3,4.2,3.3
1985,-6.0,-3.8,5.6,12.8,16.6,18.7,22.1,20.9,18.4,13.2,8.2,-4.1
1986,-2.6,-0.8,4.8,11.7,16.7,20.6,23.3,20.5,19.3,12.7,4.5,0.1
1987,-2.4,0.2,5.6,10.1,17.8,21.8,23.8,22.2,18.4,8.6,7.5,1.6
1988,-3.9,-2.3,3.8,9.4,16.2,20.7,24.3,23.6,17.4,8.0,6.0,-0.7
1989,1.6,-2.6,4.7,8.4,13.8,20.4,23.0,21.2,17.3,11.6,4.6,-7.7
1990,2.3,2.3,6.6,9.9,14.1,20.0,22.0,21.1,17.9,11.9,7.5,2.2
1991,-2.1,1.0,5.7,12.0,19.8,22.2,23.7,22.4,17.8,12.9,4.0,1.3
1992,-1.3,1.7,3.8,9.7,14.6,18.3,22.0,19.6,17.1,10.2,5.7,0.6
1993,0.1,-3.1,2.1,9.3,15.8,20.0,23.7,22.9,16.8,10.4,5.2,-0.6
1994,-6.9,-2.4,3.3,11.1,13.4,21.9,22.8,20.4,17.3,11.8,8.0,2.5
1995,-1.8,-2.9,5.3,9.0,14.7,21.4,23.3,24.6,16.7,12.7,2.4,-3.1
1996,-3.7,-1.8,0.8,9.1,14.8,21.1,21.4,21.9,17.5,11.9,2.0,1.9
1997,-3.4,1.4,5.2,7.9,12.4,20.2,22.2,20.2,17.2,11.6,3.8,0.9
1998,2.0,3.7,5.4,10.7,18.3,20.6,22.2,22.6,20.0,12.3,6.6,2.7
1999,-2.0,1.6,1.8,11.6,16.7,21.7,24.9,21.1,18.2,11.4,7.9,0.6
2000,-3.2,2.0,7.2,9.8,17.2,21.0,21.1,20.9,17.3,13.3,4.5,-5.8
2001,-2.5,1.1,2.4,12.2,16.4,20.2,22.2,22.8,16.8,12.1,8.9,3.2
2002,1.2,1.7,4.0,11.4,13.7,21.9,24.3,23.4,20.2,11.1,4.7,-0.7
2003,-5.8,-3.7,5.0,11.1,15.3,18.9,22.0,22.6,17.1,10.7,8.0,0.4
2004,-4.7,-1.0,5.9,10.6,18.1,19.9,21.9,20.3,18.9,12.0,7.3,-0.3
2005,-1.4,0.4,1.9,11.2,13.6,22.6,23.9,23.4,19.8,12.3,6.8,-2.7
2006,3.8,-0.3,3.8,12.4,15.1,19.8,23.4,22.9,16.6,10.3,6.8,3.5
2007,0.6,-7.0,6.6,9.1,17.7,21.4,21.4,23.9,19.7,15.5,5.6,0.6
2008,-1.6,-2.0,2.7,11.6,13.9,21.6,22.4,21.3,19.4,11.1,4.4,-0.6
2009,-6.2,-0.3,5.7,10.6,16.2,20.6,20.3,21.7,18.1,10.0,7.8,-0.8
2010,-3.9,-3.5,5.7,13.0,17.4,22.3,23.9,23.4,18.8,12.6,5.5,-4.0
2011,-4.7,-0.8,4.2,11.2,16.5,21.3,25.2,22.2,17.9,11.5,8.3,2.7
2012,0.1,1.7,11.2,10.1,19.1,21.3,25.3,21.9,17.4,11.3,4.2,3.2
2013,-0.8,-1.6,1.7,10.3,17.3,20.8,22.5,21.2,18.1,12.4,3.9,0.0
2014,-6.8,-4.8,0.9,10.8,16.5,21.4,20.8,21.7,17.8,11.8,2.7,1.8
2015,-4.2,-8.2,2.2,10.8,18.3,21.0,22.0,21.2,20.2,12.4,8.5,6.5
2016,-2.7,0.9,8.1,10.1,15.4,21.8,23.8,24.4,20.7,14.3,7.7,-0.6
2017,1.4,4.7,4.7,13.7,15.6,20.9,22.8,20.9,18.8,14.1,5.4,-1.6
2018,-3.9,2.6,2.4,7.3,20.0,21.9,23.2,23.1,20.9,12.4,3.0,1.7
2019,-2.6,0.6,2.7,11.3,17.1,20.4,24.4,22.1,21.0,13.6,3.0,2.3
2020,1.6,0.4,7.1,8.8,14.7,21.3,24.9,22.3,18.2,11.9,8.0,0.9
2021,-0.6,-3.8,7.1,10.8,14.9,21.9,22.8,23.7,19.4,15.7,4.7,4.6
2022,-4.4,-0.7,6.2,9.3,17.7,21.4,23.4,22.3,18.4,11.1,6.7,0.4
2023,2.6,3.7,4.8,11.3,15.2,19.4,23.1,21.4,18.8,13.2,,
