scientific_name,count,height_M
Fortunella japonica,5,
Cornus florida,5,
Acacia floribunda,5,
Tamarix parviflora,5,
Acer buergerianum,4,
Pterocarya stenoptera,4,
Quercus coccinea,4,
Pistacia atlantica,4,
Aesculus californica,4,
Crataegus douglasii,4,
Chiranthodendron pentadactylon,4,
Eucalyptus amygdalina,4,
Alnus oregona,4,
Cotinus coggygria,4,
Taxus baccata,4,
Michelia doltsopa,4,
Citrus aurantium,4,
Leptospermum petersonii,4,
Chamaecyparis lawsoniana,4,
Lithocarpus densiflorus,4,
Phoenix rupicola,4,
Elaeagnus angustifolia,4,
Phoenix paludosa,4,
Pinus bungeana,4,
Euphorbia pulcherrima,4,
Rhamnus alaternus,3,
Quercus engelmannii,3,
Rhus integrifolia,3,
Stangeria eriopus,3,
Abies magnifica,3,
Ilex opaca,3,
Cassia surattensis,3,
Euonymus japonica,3,
Fraxinus oregona,3,
Eucalyptus pulchella,3,
Eucalyptus grandis,3,
Abies pinsapo,3,
Juniperus communis,3,
Juniperus deppeana,3,
Dracaena marginata,3,
Dracaena americana,3,
Crinodendron patagua,3,
Celtis bungeana,3,
Chamaecyparis,3,
Caryota ochlandra,3,
Callistemon salignus,3,
Aloe arborescens,3,
Araucaria angustifolia,3,
Carissa grandiflora,3,
Calliandra tweedii,3,
Caesalpinia echinata,3,
Ficus auriculata,3,
Cornus capitata,2,
Cupressus arizonica,2,
Chamaedorea elegans,2,
Calliandra haematocephala,2,
Fagus grandifolia,2,
Arbutus menziesii,2,
Prunus subhirtella,2,
Cercocarpus betuloides,2,
Elaeagnus pungens,2,
Tilia heterophylla,2,
Agonis juniperina,2,
Eucalyptus resinifera,2,
Agathis robusta,2,
Acacia pycnantha,2,
Quercus falcata,2,
Fraxinus dipetala,2,
Salix alba,2,
Prunus mume,2,
Prunus lusitanica,2,
Prunus cerasus,2,
Pinus wallichiana,2,
Pinus strobus,2,
Pinus densiflora,2,
Pinus attenuata,2,
Osmanthus fragrans,2,
Musa ensete,2,
Grevillea banksii,2,
Melaleuca decora,2,
Lyonothamnus A.,2,
Roystonea oleracea,2,
Sabal mexicana,2,
Syringa vulgaris,2,
Hebe salicifolia,2,
Grewia occidentalis,2,
Koelreuteria elegans,2,
Alectryon excelsus,1,
Arctostaphylos manzanita,1,
Pinus quadrifolia,1,
